UserName,Handle,Timestamp,Text,Emojis,Comments,Likes,Retweets
David E. Ryu,@davideryu,2020-06-30T16:11:15.000Z,"#LACD4 Residents: If you need help paying for rent, you can get a no-fee and interest-free loan from the 
@JewishFreeLoan
 Association. Anyone can apply, regardless of faith. 

Apply 
 http://jfla.org",➡,1,7,8
Chris Gierowski,@tepall14,2020-06-29T16:08:31.000Z,"Councilman 
@davideryu
 speaking out against corruption in city hall and calling for change. 
@KTLA
 #LosAngeles #DTLA #ktla",,7,15,11
Marissa Monticolo,@MMonticolo,2020-06-28T20:41:12.000Z,"@LATenantsUnion
 Hi! I’m getting pressured to sign this after proving emails each month stating I am unable to pay rent. To be clear, I am under no olbligation to sign this, correct? 
@davideryu",,1,,
David E. Ryu,@davideryu,2020-06-28T20:43:46.000Z,"The law does not require you to sign anything, only to inform your landlord each month you cannot make rent due to COVID-related impacts. Please email my office for assistance cd4.issues@lacity.org.",,1,,1
David E. Ryu,@davideryu,2020-06-28T19:55:42.000Z,"Replying to 
@megan_baddHi Megan, thanks for letting me know. The IB Plaza is in 
@HerbJWesson
’s district, and I‘ve let his team know about this. You can also let 
@BSSLosAngeles
 know directly using 3-1-1. 
https://lacity.org/myla311",,1,,
Gavin Newsom,@GavinNewsom,2020-06-28T19:17:19.000Z,"NEW: Due to the rising spread of #COVID19, CA is ordering bars to close in Fresno, Imperial, Kern, Kings, Los Angeles, San Joaquin, and Tulare, while recommending they close in Contra Costa, Riverside, Sacramento, San Bernardino, Santa Barbara, Santa Clara, Stanislaus, & Ventura.",,6.2K,22.2K,58.1K
Beverly Press,@BeverlyPress,2020-06-27T17:01:32.000Z,"“An economy that does not include affordable and accessible child care is an unjust economy,” L.A. City Councilman David Ryu said.
@PathwaysLA
 @davideryu
 @sydneykamlager
 #la #losangeles #childcare #child #care #california #koreatownChild care industry hurting during pandemic - Park Labrea News/ Beverly Press
The child care industry has been heavily impacted by the COVID-19 pandemic, with nearly 40% of facilities in...
beverlypress.com",,,4,3
Ava DuVernay,@ava,2020-06-27T06:30:14.000Z,"Only Angelenos will care about this one. Watching tonight’s finale broadcast of Fritz Coleman. Realizing I’ve been watching him tell me about what tomorrow will be like for 39 years. So it seems right to tweet my thanks to 
@theFritzColeman
. Watch out for those coastal eddys.",,85,248,2.9K
David E. Ryu,@davideryu,2020-06-26T23:28:57.000Z,Do your part. Wearing a face covering in shared spaces can save a life #MaskUp ,😷,1,3,8
David E. Ryu,@davideryu,2020-06-26T22:04:08.000Z,"I signed this petition along with leaders across the AAPI community calling out Trump’s blatant racism and xenophobia. Join us:Sign the Petition
President Trump, your ""kung-flu"" joke was offensive, pathetic -- and racist.
change.org",,1,4,10
David E. Ryu,@davideryu,2020-06-26T19:52:12.000Z,"Even fireworks labeled as ""Safe and Sane"" can be extremely dangerous & are prohibited in LA. Not only can they harm or kill those who use them, they can spark a deadly wildfire. Keep your family and your neighbors safe. Learn more about fireworks safety at http://mysafela.org/fireworks-safety…",,,1,2
David E. Ryu,@davideryu,2020-06-26T19:01:20.000Z,"Next week I'll be moderating a session titled “Structural Violence & Trauma in the Black Community"" with Dr. Dexter R. Voisin, co-hosted by the @CaCities Asian Pacific Islander & African American Caucuses & 
@USCPrice
 

When: Thurs, July 2 at 11am
Register: https://forms.gle/Z7i4gHNtoa6hG34TA…",,,4,5
Los Angeles County,@CountyofLA,2020-06-26T17:39:27.000Z,"Fact: face coverings and public health practices make a big difference in stopping the spread of #COVID19.

Get the facts: http://covid19.lacounty.gov/facts",,6,39,44
David E. Ryu,@davideryu,2020-06-26T17:39:22.000Z,"Make sure to count EVERYONE in your home when you take the census - kids count too! By completing the census you're helping determine the amount of money California will receive for early childhood education, schools & much more.

Take the census 
 http://my2020census.govChild360 and California Census 2020",➡,,2,6
Mike Bonin,@mikebonin,2020-06-24T21:54:26.000Z,"A vacancy tax could force empty homes onto the rental market & create funding for affordable housing, eviction prevention & homeless solutions — but proposal before Council wouldn't have accomplished any of that.",,7,4,23
David E. Ryu,@davideryu,2020-06-24T17:46:55.000Z,"Today I'm introducing a motion to make Slow Streets, a temporary street closure program, permanent.

More people are getting outside at a safe distance, and people are finding new ways to enjoy their neighborhood. Slow Streets should be here to stay.PRESS RELEASE: Councilmember Ryu moves to make Slow Streets Permanent
davidryu.lacity.org",,7,9,31
David E. Ryu,@davideryu,2020-06-24T17:25:46.000Z,"The 
@CWLC_la
 is hosting free Legal Housing Clinics every two weeks on Saturdays. The clinics connect attorneys with tenants who have questions about their legal rights. 

To learn more & receive free legal assistance, contact cwlc@cwlc.org or call (323)951-1041.CA Women's Law Center",,1,5,4
TOOTRiS,@TootrisOnDemand,2020-06-23T16:14:49.000Z,"""An economy that does not include affordable and accessible #ChildCare is an unjust economy,'' 
 @GavinNewsom
 
 @sydneykamlager
 
 @davideryu
 

#TOTORiSCalifornia Governor Urged to Fully Fund Child Care in State Budget
City Councilman David Ryu and Assemblywoman Sydney Kamlager, D-Los Angeles, Monday joined the nonprofit Pathways LA to call on Gov. Gavin Newsom to fully fund child care programming in the state...
nbclosangeles.com",👏 👏 👏,2,5,6
David E. Ryu,@davideryu,2020-06-23T18:18:44.000Z,And it must be rooted out. https://twitter.com/AlpertReyes/status/1275489572617547776…This Tweet is unavailable.,,4,3,16
David E. Ryu,@davideryu,2020-06-23T18:10:18.000Z,"24:25
2.8K viewers
NBC Los Angeles
@NBCLA
LA Councilman Jose Huizar Arrested in City Hall Corruption Case
pscp.tv",,2,4,
David E. Ryu,@davideryu,2020-06-23T17:53:52.000Z,Jose Huizar’s corruption is disgusting. But solving pay-to-play politics does not end with his arrest.,,43,18,35
David E. Ryu,@davideryu,2020-06-23T17:53:53.000Z,"We must root out a culture of corruption in City Hall, including:

- Inspector General over Council to investigate corruption.
- Charter reform removing the levers of power that Councilmembers can exploit for personal gain.

These are just a few of the ideas I have put forward.",,7,4,11
David E. Ryu,@davideryu,2020-06-23T17:53:53.000Z,"It’s time to let the light shine in City Hall. Read my full statement STATEMENT: COUNCILMEMBER RYU ON JOSE HUIZAR ARREST
davidryu.lacity.org",⬇,1,6,7
David E. Ryu,@davideryu,2020-06-22T21:02:01.000Z,"Unacceptable. Dr. Ferrer is saving lives. We are lucky in Los Angeles to have her brilliance, dedication, and honesty.Hailey Branson-Potts
@haileybranson
 · Jun 22
LA County Public Health Director Barbara Ferrer statement: “In my case, the death threats started last month...when someone very casually suggested that I should be shot.”",,1,4,8
David E. Ryu,@davideryu,2020-06-22T21:02:01.000Z,"Make no mistake, this is what happens when the President refuses to wear a mask, holds rallies during a pandemic, and politicizes public health. His actions have made more people sick and endangered public health officials across this country. Enough.",,3,3,9
David E. Ryu,@davideryu,2020-06-22T20:53:00.000Z,"Wear a mask. Maintain at least 6 ft of distance.  We can all do our part.Claudia Peschiutta
@ReporterClaudia
 · Jun 22
.@lapublichealth announces 2,571 new #COVID19 cases, setting a new one-day record. Dir Barbara Ferrer notes it's the 3rd day over the past week with more than 2k new cases reported. ""The numbers do tell us that we're seeing an increase in community transmission."" @KNX1070",,3,4,13
David E. Ryu,@davideryu,2020-06-22T20:38:21.000Z,"Single parents - if you need a hand picking up groceries & other essentials, my office is helping to pair local volunteers with parents who need help. Sign up to be paired with a volunteer at http://monami.io/la-volunteer-match….L.A. Works and Mon Ami",,1,3,7
Judy Chu,@RepJudyChu,2020-06-22T16:23:58.000Z,"Slowing down testing does not slow down deaths or spread. It only masks the true scope of the pandemic. Instead of doing his job to protect the people, the President would rather you be kept in the dark. Trump's inept response is costing American lives.MSNBC
@MSNBC
 · Jun 20
President Trump on coronavirus testing: “I said to my people, slow the testing down, please.""",,3,19,65
Pathways LA,@PathwaysLA,2020-06-19T21:35:02.000Z,"Thank you 
@davideryu
 for providing a platform to discuss the critical need of childcare for essential workers. We look forward to the conversation with you and 
@AsmKamlagerDove
!David E. Ryu
@davideryu
 · Jun 19
Accessible and affordable childcare is essential to our economy and to all working parents. 

I’m joining @AsmKamlagerDove & @PathwaysLA on Monday for a discussion on affordable & accessible childcare for all, and how to connect with resources. Join us at 10am.",,,1,5
Gavin Newsom,@GavinNewsom,2020-06-19T23:43:49.000Z,"REMINDER: CA, you are now REQUIRED to wear a mask in public spaces.

We’re seeing too many people with faces uncovered. Wearing a face covering is critical for keeping people safe and healthy, keeping businesses open and getting people back to work.

Do your part. Wear your mask.",,43.8K,44.4K,150.5K
David E. Ryu,@davideryu,2020-06-19T22:16:56.000Z,"LA has many incredible local Black-owned businesses. Here are a few in #LACD4:

Say Cheese in Silver Lake has a great selection of cheeses, wines, gift baskets, and much more. Place an order online at http://saycheeselosangeles.com or call (323)665-0545.",,4,7,29
David E. Ryu,@davideryu,2020-06-19T22:16:59.000Z,"Replying to 
@davideryuFat Tuesday in Sherman Oaks is serving up delicious New Orleans-style food, including po'boy sandwiches, Jambalaya, and great vegetarian dishes. Check out this local business for your next meal! Order online at http://eatatfattuesday.com or call 818-208-9838.",,2,2,5
David E. Ryu,@davideryu,2020-06-19T22:17:00.000Z,"Cat's Club Fitness is a wonderful local gym that offers personal training, and the option to rent the entire gym for your workout. Learn more online at http://catsclubfitness.com or call 818-795-6942 to make a reservation!",,,2,2
LA's BEST,@LAsBEST,2020-06-19T20:52:41.000Z,"Thank you 
@davideryu
 for being a champion for #afterschool and #youthdevelopment programs that keep communities safe and thrivingDavid E. Ryu
@davideryu
 · Jun 17
The advocates with #PeoplesBudgetLA made a compelling case for what makes a community safe. The answer isn't always more enforcement, but more after-school programs. It's not more surveillance, but more social services. Less police officers and more conflict mediators.
Show this thread",,1,2,8
David E. Ryu,@davideryu,2020-06-19T21:04:51.000Z,"Accessible and affordable childcare is essential to our economy and to all working parents. 

I’m joining 
@AsmKamlagerDove
 & 
@PathwaysLA
 on Monday for a discussion on affordable & accessible childcare for all, and how to connect with resources. Join us at 10am.Sydney Kamlager and Pathways LA",,,4,13
David E. Ryu,@davideryu,2020-06-19T18:14:23.000Z,"Today is Juneteenth, a holiday that commemorates the abolition of slavery and celebrates Black America. On this day, 155 years ago, Union soldiers arrived in Texas to let it be known that enslaved people were free by executive decree.The History and Meaning of Juneteenth
“When I think about Juneteenth as Emancipation Day, and I think about this moment, I feel like we still need to be emancipated.”
nytimes.com",,1,5,10
David E. Ryu,@davideryu,2020-06-19T18:14:23.000Z,"Replying to 
@davideryuAfter 155 years, Black Americans still face gross inequalities in nearly every sector, and their freedoms are continually under attack from racist structures and policies.",,1,3,2
David E. Ryu,@davideryu,2020-06-19T18:14:23.000Z,"Here in Los Angeles, we can work to redesign public safety around community needs. We can address Black homelessness. And California can repeal discriminatory housing laws like Article 34.A dark side to the California dream: How the state Constitution makes affordable housing hard to...
In 1950, Californians voted to put a provision in the state Constitution that makes it harder for poor people to find a place to live.
latimes.com",,,5,5
David E. Ryu,@davideryu,2020-06-19T04:32:27.000Z,"Los Angeles: Wear your mask.Gavin Newsom
@GavinNewsom
 · Jun 18
NEW: Californians are now REQUIRED to wear face coverings in public spaces.

Together -- we can slow the spread.

Do your part. Wear a mask.

LEARN MORE: http://covid19.ca.gov",,5,20,66
David E. Ryu,@davideryu,2020-06-18T21:44:41.000Z,"Farmworkers are #EssentialWorkers, and their hard work & sacrifice often goes unrecognized. Proud to stand in solidarity with 
@UFWF
 in thanking our farmworkers for putting their lives at risk every day to put food on our tables.United Farm Workers
@UFWupdates
 · Jun 16
When Trump launched his campaign five years ago today, he told us exactly how his presidency would be. 

Our communities are resilient. Our contributions are essential.

It’s time to protect each other. #WeFeedYou",,1,2,7
David E. Ryu,@davideryu,2020-06-17T19:57:52.000Z,We must stop sending police officers to do a counselor's job. It's time to do more than simply respond to violence - but seek to stop it from happening in the first place.,,1,2,16
David E. Ryu,@davideryu,2020-06-16T23:55:29.000Z,"Today, City Council moved forward on a vacancy tax ballot measure for November. This would put a penalty on homes kept empty while thousands continue to sleep on our streets each night.An 'empty homes' tax could go before L.A. voters in November
The L.A. City Council is considering whether to put a measure on the November ballot asking voters to approve a new tax on empty homes. The proposal is seen as a way to nudge landlords into putting...
latimes.com",,8,19,65
David E. Ryu,@davideryu,2020-06-16T23:55:29.000Z,"Replying to 
@davideryuWith tents going up in the shadow of empty luxury apartments, we must be clear: Housing is for people, not investment portfolios.",,3,11,26
David E. Ryu,@davideryu,2020-06-17T00:05:50.000Z,"Thank you to 
@mikebonin
, 
@PaulKoretzCD5
 & 
@mhdcd8
 for co-authoring this legislation and to 
@LACityCouncil
 for moving it forward.",,6,2,12
City of Los Angeles,@LACity,2020-06-16T20:35:47.000Z,"Another day, another #Census2020 national, state, county and city self-response rate update.

National: 61.4%
State: 62.5%
County: 57.5%
City: 51%

We're up just .3% from last week LA. Have you completed the census yet? If not, #BeCounted today at http://census.lacity.org.California Census 2020",,,13,11
David E. Ryu,@davideryu,2020-06-16T20:21:02.000Z,"I support this. Thank you 
@HerbJWesson
, 
@CD6Nury
 and 
@mhdcd8
 for bringing this forward and I look forward to working with you on reimagining & rebuilding public safety in Los Angeles.Herb J. Wesson, Jr.
@HerbJWesson
 · Jun 16
Today I, alongside my colleagues, will introduce a motion to replace LAPD officers with unarmed, non-law enforcement agencies who will be responsible for responding to non-violent calls for service.
Show this thread",,17,20,88
David E. Ryu,@davideryu,2020-06-16T20:21:04.000Z,"Read more of my goals for reimagining community safety here:Reimagining Public Safety
davidryu.lacity.org",,,3,4
David E. Ryu,@davideryu,2020-06-16T19:59:27.000Z,"We do not have time to waste - and we need every tool to bring more housing to the market.

This item moved forward unanimously today. https://twitter.com/AlpertReyes/status/1272977312930136065…This Tweet is unavailable.",,1,4,14
David E. Ryu,@davideryu,2020-06-15T23:38:37.000Z,"I watched a very powerful People’s Budget LA presentation today. Thank you 
@BLMLA
 for coming to Council and to our Council President 
@CD6Nury
 for hosting this discussion.",,18,15,61
David E. Ryu,@davideryu,2020-06-15T23:38:38.000Z,"Many goals they shared - reinvesting in mental health, reallocating public safety money into restorative justice - are goals I support. I am committed to addressing root causes of racism & poverty so we can realize meaningful and systemic change.",,1,4,32
David E. Ryu,@davideryu,2020-06-15T23:38:38.000Z,"I’m looking forward to working with my colleagues on the 
@LACityCouncil
 & the community to move this discussion, and these ideas, forward.",,16,3,22
David E. Ryu,@davideryu,2020-06-15T22:01:05.000Z,"For anyone trying to reach our office - please note that our phone service is currently down due to nationwide outages with T-Mobile, and you can reach our team by contacting david.ryu@lacity.org.T-Mobile service restored nationwide after outage impacted millions of customers
Could T-Mobile get in trouble for the outage? The head of the FCC said the outage was unacceptable and plans to launch an investigation.
abc7.com",,4,6,11
David E. Ryu,@davideryu,2020-06-15T16:57:41.000Z,"This Thursday at 6pm my team is joining a virtual renter's rights workshop with 
@LosFelizNC
 to discuss your rights and protections during the coronavirus pandemic. 

More info & sign up 
 http://losfeliznc.org/event/renters-rights-virtual-workshop/…",➡,1,6,10
David E. Ryu,@davideryu,2020-06-12T23:33:15.000Z,"It’s no surprise that homelessness is increasing. It will continue to increase until we tackle a system of poverty, racial injustice and unaffordability driving this crisis.Homelessness jumped 13% in L.A. County, 14% in the city before pandemic
Despite hundreds of millions of dollars spent to curb homelessness, the number of people without a home in Los Angeles grew for the fifth time in the past six years, officials announced Friday.
latimes.com",,9,7,21
David E. Ryu,@davideryu,2020-06-12T23:33:16.000Z,"We must build more affordable and moderate income housing. 

We must protect tenants from eviction and repeal state laws like Costa Hawkins. 

Until poverty, inequity and racial justice become a priority in our society, homelessness will persist.",,3,3,9
David E. Ryu,@davideryu,2020-06-12T22:28:42.000Z,"The Multipurpose Senior Services Program provides at-home living assistance to Medi-Cal seniors, and CA is debating cutting funding entirely. 

MSSP saves money, and keeps seniors out of nursing homes, which are especially dangerous during the pandemic.

Here's what you can do:",,1,1,8
David E. Ryu,@davideryu,2020-06-12T22:28:42.000Z,"Call your State rep & the Governor and tell them that we should not be eliminating programs that keep seniors safe: 
@CAgovernor
: (916) 445-2841
Find your State rep: http://findyourrep.legislature.ca.gov",☎ ☎,2,1,3
David E. Ryu,@davideryu,2020-06-12T22:28:42.000Z,"Here in Los Angeles, we've been calling for the preservation of this essential program. I introduced legislation officially opposing proposed budget cuts to the MSSP. 

We know #COVID19 is especially dangerous for seniors. Our budget must prioritize health care & services.",,,1,4
David E. Ryu,@davideryu,2020-06-12T21:49:24.000Z,"This is awful.Katelyn Burns
@transscribe
 · Jun 12
And just like that, the Trump administration defines sex as defined by biology and wipes out health care discrimination protections for all trans people in the US. https://hhs.gov/about/news/2020/06/12/hhs-finalizes-rule-section-1557-protecting-civil-rights-healthcare.html#.XuPh3dUJiUk.twitter…
Show this thread",,,2,4
David E. Ryu,@davideryu,2020-06-12T17:31:04.000Z,"As restaurants begin to reopen, the safety of workers must be our top priority. We all must do our part to keep them safe:
 Wear a mask
 Keep at least 6 feet of distance
 Limit multiple requests of servers
 Wash your hands
 Don’t go out if you’re sick",😷 ✅ 🍽 👏 ❌,3,10,20
Mike Bonin,@mikebonin,2020-06-12T16:52:29.000Z,"We have a public health crisis. The economy is cratering. People cannot pay rent. This is why LA should not have rejected the full eviction moratorium and renter protections 
@davideryu
 @mhdcd8
 & I proposed. And it’s why we need 
@IlhanMN
’s Rent and Mortgage Cancellation Act.",,3,9,51
Mike Bonin,@mikebonin,2020-06-12T16:52:28.000Z,"This is a shameful move. This action actually promotes homelessness. And since a vacant unit doesn’t pay rent, it would do nothing to help landlords either.Landlord group sues city of L.A. over coronavirus anti-eviction protections
The region's largest landlord group says that the city of Los Angeles' eviction moratorium is unconstitutional.
latimes.com",,16,57,147
David E. Ryu,@davideryu,2020-06-11T22:34:11.000Z,"Half of Los Angeles is out of work. Food banks are seeing lines out their doors every day. But apparently there is no crisis big enough to stop 
@AAGLA1917
 from trying to evict more people.Landlord group sues city of L.A. over coronavirus anti-eviction protections
The region's largest landlord group says that the city of Los Angeles' eviction moratorium is unconstitutional.
latimes.com",,5,10,16
David E. Ryu,@davideryu,2020-06-11T22:37:48.000Z,"The protections we passed in 
@LACity
, including my legislation to halt rent increases on RSO units for one year, are meant to help people stay in their homes.

AAGLA’s lawsuit is an argument for displacement and homelessness.",,1,1,6
David E. Ryu,@davideryu,2020-06-11T22:37:48.000Z,Many landlords work with their tenants and understand the pain working people are facing right now. Others choose to go to court so they can evict during a pandemic. This shameless lawsuit should be rejected in its entirety.,,2,1,10
David E. Ryu,@davideryu,2020-06-10T20:24:48.000Z,"On May 30th, a peaceful protest in Pan Pacific Park turned into chaos. I’ve seen videos of peaceful protestors beaten by LAPD officers, while looting and vandalism went unchecked. I want answers and accountability. 
@CurrenDPriceJrPRESS RELEASE: Councilmembers Ryu and Price Seek Review of Police Tactics During Mid-City Protest
davidryu.lacity.org",,14,7,25
David E. Ryu,@davideryu,2020-06-10T20:24:48.000Z,"If you've witnessed any incidents of aggressive use of force, report it online to the Office of the Inspector General so it can be investigated.LA POLICE COMMISSION
@lapdcommission
 · Jun 5
Complaints can be made to the Department directly, or to the Office of the Inspector General, which can be reached by phone at 213-893-6400, by email at oigcompl@lapd.online, or on the Internet at http://oig.lacity.org.",,1,3,5
LAFD West,@LAFDwest,2020-06-09T23:58:03.000Z,"⁦
@LAFDwest
⁩ is so proud of the great work performed by our FF’s.
⁦
@HollywoodBowl
⁩ was so gracious to recognize our efforts.⁦
@LAFDChief
⁩ ⁦
@LAFDAlPoirier
⁩ ⁦
@davideryu
⁩ ⁦
@LAFDtalk
⁩ Great job by great people#service",,2,20,84
Marqueece Harris-Dawson,@mhdcd8,2020-06-09T01:48:03.000Z,"Download free social justice & anti-racism e-books and audio-books from the public library. Check out books that are available now with the #BestCardInLA.

Check out our their collection of e-books available now at http://lapl.me/PCybTtK.",,,2,6
Gabriel Diani,@GabeDiani,2020-06-03T00:17:55.000Z,"Care to comment 
@davideryu
? Yesterday you said there would be weeks of budget hearings. Am I missing something?Tomer Azarly
@TomerAzarly
 · Jun 2
Looks like the city of Los Angeles just passed Eric Garcetti's budget for the next year, which will be allocating 54% of the city's budget to the LAPD.",,1,,4
David E. Ryu,@davideryu,2020-06-03T00:21:43.000Z,"Hi - this was adopted to refer to the Budget Committee - not adopted as is. I have changes I want to see to the budget. I know my colleagues do, too. Reach out to my office to learn more cd4.issues@lacity.org.",,2,6,7
Audrey Wauchope Lieberstein,@audreyalison,2020-06-02T23:42:57.000Z,"I fucking hate these people - their phones and emails have been flooded for days about this. Anyone know what the next step is?no more mr. nut boy
@lilyloo
 · Jun 2
los angeles JUST approved the budget where 54% goes to the LAPD, while this stream has been live. guess we know what moore's been looking at on his phone. http://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=20-0600…
Show this thread",,7,18,60
Audrey Wauchope Lieberstein,@audreyalison,2020-06-02T23:52:27.000Z,"Replying to 
@MMonticolo
 @davidryu4u
 and 
@davideryuOkay this may be who was in attendance - his office told me he voted no",,2,,
David E. Ryu,@davideryu,2020-06-02T23:55:02.000Z,"Hi - this was adopted to refer to the Budget Committee - not adopted as is. I have changes I want to see to the budget. I know my colleagues do, too. Reach out to my office to learn more cd4.issues@lacity.org.",,1,,1
MayorOfLA,@MayorOfLA,2020-06-02T20:05:49.000Z,"Citywide curfew will be in effect from 6 p.m. tonight to 6 a.m. on Wednesday morning, same as the County curfew in place. 

More information: http://Mayor.LA/nQ5A30qM2Kf",,531,316,643
Kamala Harris,@KamalaHarris,2020-06-01T17:33:00.000Z,It’s been one week since George Floyd was murdered and the other three officers involved still have not been held accountable.,,3.9K,47.2K,219K
David E. Ryu,@davideryu,2020-06-01T23:47:04.000Z,"To everyone reaching out - I hear you, and I’m listening. We will get back to everyone who has reached out as soon as possible, but know that this is not the last day to change the budget or speak out on it. I do not support this budget as written.",,78,63,220
David E. Ryu,@davideryu,2020-06-01T23:52:09.000Z,There will be Budget Committee meetings throughout the coming weeks to discuss the proposed budget. I don’t sit on the Budget Committee but I plan to stay closely involved. I'll share more information on these meetings as soon as I know more.,,19,9,60
Los Angeles Times,@latimes,2020-06-01T08:03:01.000Z,"Here's a list of more than 85 black-owned food businesses in L.A.Here's a list of more than 200 black-owned food businesses in L.A.
A list of black-owned restaurants, coffee shops, bakeries, food trucks and pop-ups in the Los Angeles area.
latimes.com",,14,599,854
Julián Castro,@JulianCastro,2020-06-01T12:58:13.000Z,"The rent is due today. 

Millions of Americans don’t have it, and they may face eviction soon.

The Senate should pass the HEROES Act immediately.",,152,3.3K,12.4K
Marqueece Harris-Dawson,@mhdcd8,2020-05-31T21:15:38.000Z,"This is a statement from Chief Moore in the 
@latimes
 - ""Policing doesn’t fix these kinds of societal problems. I need all of L.A. to step up right now and be part of the solution.”

Read the article at  https://latimes.com/california/story/2020-05-30/as-looters-hit-the-grove-mall-a-security-guard-begs-them-to-stop-were-one-of-you….As looters hit the Grove mall, a security guard begs them to stop: 'We’re one of you'
As looters hit the Grove mall, a security guard pleads them to stop: 'We’re one of you'
latimes.com",,7,6,24
Marqueece Harris-Dawson,@mhdcd8,2020-05-31T05:21:40.000Z,,,40,172,387
MayorOfLA,@MayorOfLA,2020-05-31T19:27:51.000Z,"A curfew will be in place tonight citywide, starting at 8 p.m. and lasting through 5:30 a.m. Monday morning. All Angelenos should remain inside tonight, with the exception of first responders, people going to and from work, and anyone seeking or giving emergency care.",,753,1.2K,2.2K
Adel Hagekhalil,@GMsTREEtsLA1H2O,2020-05-31T18:14:24.000Z,"Thank you 
@davideryu
 for stopping by and thanking 
@BSSLosAngeles
 crews cleaning our streets and sidewalks. 
@LACityDPW",,3,4,16
David E. Ryu,@davideryu,2020-05-31T03:53:12.000Z,"LA시장이 (
@MayorofLA
) 오늘 (30일) 저녁 8시 부터 내일 새벽 5시 30분까지 시 전체에 통행 금지령을 내렸습니다. 모두 집 안에 안전하게 계시길 바랍니다.",,1,2,2
Jennifer Lee,@JLeeSoc,2020-05-30T00:09:55.000Z,"My Fellow #AsianAmericans, we cannot expect others to support us as we battle anti-Asian hate if we remain silent in the face of injustice of other minoritized groups.

Some concrete ways to be an ally #BlackLivesMatter
  #GeorgeFloyd #Asians4BlackLives 20+ Allyship Actions for Asians to Show Up for the Black Community Right Now
In light of #AhmaudArbery and ongoing police violence, how can the Asian and Asian American community show up for our Black siblings?
medium.com",🦁 ⬇,27,574,1.3K
David E. Ryu,@davideryu,2020-05-31T02:20:07.000Z,"The 
@MayorOfLA
 has ordered a citywide curfew starting at 8 PM tonight until 5:30 AM tomorrow morning. Please stay inside and stay safe, Los Angeles.",,2,7,13
David E. Ryu,@davideryu,2020-05-31T01:58:15.000Z,"I am here for you, and I am always here for Los Angeles. A message on what we’re seeing tonight:",,49,26,57
female veteran,@FVeteran1,2020-05-31T00:13:11.000Z,"@mikebonin
 @davideryu
  are you guys puttr something in place for June rent as well. Many people still haven't received unemployment yet and still aren't back to work.",,1,,
female veteran,@FVeteran1,2020-05-31T00:31:16.000Z,"Replying to 
@davideryu
 and 
@mikeboninThank you! And we will be able to do for June rent what we did for April and May! 

Once again thank you! It sucks don't want too... But I'm still waiting for unemployment to come through!",,1,,
David E. Ryu,@davideryu,2020-05-31T00:34:00.000Z,"I’m so sorry to hear that. Remember that you still have the same rights regarding eviction protections too, and you can always reach out if you need help. We’re here!",,,,1
David E. Ryu,@davideryu,2020-05-31T00:29:31.000Z,"Replying to 
@FVeteran1
 and 
@mikeboninHi - thanks for reaching out. While we’re still fighting for federal rent and mortgage forgiveness, the City has proposed an Emergency Rental Assistance Subsidy Program that would put $100 million into a rent relief fund for Angelenos.",,2,,1
David E. Ryu,@davideryu,2020-05-31T00:30:07.000Z,"Additionally, CD4 residents can get interest-free loans to use for rent at http://jfla.org. Please reach out to my team for more info and resources: CD4.issues@lacity.org",,,,1
David E. Ryu,@davideryu,2020-05-29T23:21:39.000Z,"TOMORROW: Identity LA goes virtual to spread awareness, recognize key leaders in the community, and celebrate #APAHM. All proceeds from the event will benefit 
@unitedway
.

When: Saturday May 30th, 2:00PM
More info: http://identitylive.org

#OurIdentityTRANSPARENT ARTS and 2 others",,,1,6
David E. Ryu,@davideryu,2020-05-29T20:50:30.000Z,"Instead of providing leadership, the President is encouraging violence. This is dangerous. If we want peace, we need #JusticeforGeorgeFloyd. All those responsible for his death must be charged.",,15,7,37
@lacountywdacs,@lacountywdacs,2020-05-27T19:01:55.000Z,"Online application for Great Plates Delivered is now available on http://wdacs.lacounty.gov/greatplates for both participants and restaurants. Have questions? 
 Participants can email: greatplates@wdacs.lacounty.gov
 Restaurants can email: greatplatesrestaurants@wdacs.lacounty.govLos Angeles County and 9 others",🍲,,21,12
David E. Ryu,@davideryu,2020-05-29T20:19:20.000Z,"With the Jewish holiday of #Shavuot upon us, I wish all those celebrating a happy and healthy holiday. Chag Sameach!",,,,5
David E. Ryu,@davideryu,2020-05-29T16:38:12.000Z,"With the 1st coming up, know your rights:

- You can't be evicted for nonpayment due to #COVID19
- You will have 12 mos. to repay past due rent
- You don't have to sign a repayment plan
@CESinAction
 is holding a Tenants' Rights Clinic to answer questions: https://bit.ly/CESclinicCoal for Eco Surv",,,2,5
Office of the Governor of California,@CAgovernor,2020-05-28T22:00:00.000Z,"With schools closed due to #COVID19, families who are eligible for free or reduced-price meals can get food benefits in addition to community ""grab-n-go"" meals! 

Learn more about Pandemic EBT or P-EBT: https://ca.p-ebt.org/info",,98,199,374
David E. Ryu,@davideryu,2020-05-28T23:04:10.000Z,".
@BroomeStGeneral
 in Silver Lake is a one-stop coffee shop featuring gourmet foods and goods from around the world, and produce bundles from local farmers! They're open for pickup and delivery - check them out at http://broomestgeneral.com & #SupportLocalBusinesses",,2,2,8
