UserName,Handle,Timestamp,Text,Emojis,Comments,Likes,Retweets
Nithya Raman,@nithyavraman,2020-10-21T18:05:35.000Z,"This whole story is deeply upsetting -- and sadly, only one of many reports of sexual misconduct out of LA city government.

I want to talk about some of the issues LA has faced with sexual misconduct -- and the system for employees to report it. (thread)Two more men accuse Garcetti advisor Rick Jacobs of sexual misconduct
More men have come forward to say they were harassed by Rick Jacobs, who has taken leave from his role as an advisor to Mayor Eric Garcetti.
latimes.com",,3,95,484
Nithya Raman,@nithyavraman,2020-10-21T18:12:15.000Z,"Replying to 
@nithyavramanThe new sexual misconduct reporting system for LA city employees is also operated by the city, via the personnel department.

That can be a problem. When a reporting system is run internally, employees can sometimes be reluctant to trust the system and report their experiences.",,1,4,57
Nithya Raman,@nithyavraman,2020-10-21T18:12:37.000Z,"Especially in places with long histories of sexual misconduct like LA City Hall, third-party reporting and investigative processes are necessary. 

That’s because powerful people can manipulate internally-operated reporting systems to protect themselves.",,1,5,52
Nithya Raman,@nithyavraman,2020-10-20T21:05:52.000Z,"In LA's March primary, there were massive lines at the polls on Election Day. Some people in our district waited as long as four hours!

The good news: you can avoid the lines. Vote early and use the rest of your day however you want!

http://nithyaforthecity.com/vote",,5,94,379
Nithya Raman,@nithyavraman,2020-10-19T18:14:37.000Z,"LA's Council District 4, where I’m running, cuts through K-town, Mid-Wilshire, Sherman Oaks, Toluca Lake, Los Feliz, Hollywood and Silver Lake.
 
This wasn’t always the case! CD4’s been wildly gerrymandered over the years. Here’s how it’s changed, and why we need reform. (thread)",,34,722,2.9K
Nithya Raman,@nithyavraman,2020-10-19T18:24:20.000Z,"Replying to 
@nithyavramanIn 2012, when Tom LaBonge represented CD4, a new redistricting plan again caused conflict. 
 
One Neighborhood Council advocate wrote in a report that the new plan ignored 4500 critical public comments -- and split up 32 neighborhood councils.",,1,8,102
Nithya Raman,@nithyavraman,2020-10-19T18:44:17.000Z,"Oops, accidentally broke up this thread. Continue here!Nithya Raman
@nithyavraman
 · Oct 19
Residents of Koreatown were especially dismayed to be divided among four different districts. But the plan was passed by City Council 13 to 2.
 
Another lawsuit was filed against the city, but a judge found insufficient evidence that the plan was intentionally discriminatory.
Show this thread",,,4,80
Nithya Raman,@nithyavraman,2020-10-19T18:41:42.000Z,"If you live in LA and are curious what City Council district you live in, the city provides this helpful website where you can enter your address and find out all the officials who represent you -- along with much more! https://neighborhoodinfo.lacity.org",,2,13,84
Nithya Raman,@nithyavraman,2020-10-19T18:32:27.000Z,"For more on expanding the City Council and other ways we can improve the structure of LA's government, take a look at our Make City Hall Work for Us policy!Make City Hall Work for Us — Nithya for the city
nithyaforthecity.com",,1,6,96
Nithya Raman,@nithyavraman,2020-10-19T18:32:00.000Z,"More council districts would mean a greater diversity of candidates, and less money required to run a race. 
 
Most importantly, we could redistrict our city in a way that’s easier for residents to understand.
 
That’s a change I’ll fight for if I’m elected.",,2,22,220
Nithya Raman,@nithyavraman,2020-10-19T18:30:49.000Z,"LA has had 15 council districts since 1925 -- when the city’s population was about 900,000. It’s now around 4 million.
 
It’s not healthy for so much power to be concentrated among so few people -- and our current districts are simply too large to be governed effectively.",,2,31,174
Nithya Raman,@nithyavraman,2020-10-19T18:29:09.000Z,"Replying to 
@nithyavramanResidents of Koreatown were especially dismayed to be divided among four different districts. But the plan was passed by City Council 13 to 2.
 
Another lawsuit was filed against the city, but a judge found insufficient evidence that the plan was intentionally discriminatory.",,1,4,70
Nithya Raman,@nithyavraman,2020-10-19T18:29:44.000Z,"Gerrymandering occurs when politicians redraw maps so they can represent areas they deem financially or politically beneficial.
 
This often happens at the expense of communities -- splitting up underserved demographics or avoiding areas that aren’t ripe for development.",,1,13,102
Gabriel Diani,@GabeDiani,2020-10-17T00:08:33.000Z,"@nithyavraman
 Hey, can you ask your legal counsel if my landlord is legally allowed to put a Ryu sign out front but tell me I can't put out your sign?",,1,1,1
Nithya Raman,@nithyavraman,2020-10-17T20:33:03.000Z,"Hey Gabe! It looks like the ACLU has some great information about this. This PDF indicates you have the right to hang political signs in your window or door if it's an apartment, or in the yard if it's a single-family dwelling. More info here: https://aclusocal.org/sites/default/files/aclu_socal_kyr_tenants_speech.pdf…",,1,,2
Nithya Raman,@nithyavraman,2020-10-16T21:17:57.000Z,"The love we've received, today and all week, has me at a loss for words. We're thrilled that our campaign to build a more just, sustainable LA is resonating.

But voting has begun. If we’re going to see this through and win, we need you now.

Here's how to help. (thread)",,5,370,2.5K
Nithya Raman,@nithyavraman,2020-10-16T21:21:06.000Z,"Replying to 
@nithyavramanWe’ve still got plenty of phone banking to do. Signing up for even one two-hour shift would be so helpful to us.

You can choose a shift at this link:",,3,34,165
Nithya Raman,@nithyavraman,2020-10-16T21:21:50.000Z,"We’re obviously up against some pretty powerful forces in this race.

But we’ve got people power. That’s how we’ve gotten to this point -- and with your help right now, that’s how we’ll win.

Thank you for all your love and support so far.",,3,24,215
Nithya Raman,@nithyavraman,2020-10-15T23:33:03.000Z,"Big milestone for our campaign: our opponent has started running deceitful attack ads against us!

Let's talk about one of these ads: why it's wrong, how our donation policy works, and why we think saying no to corporate money is so important in LA.",,43,1.3K,5.7K
Nithya Raman,@nithyavraman,2020-10-15T20:24:59.000Z,"If there's one thing LA desperately needs, it's affordable housing.

Today, we're releasing a comprehensive report on how it gets built, what slows it down, and how we can make the system work better.

Join us on a trip through the process! (thread)Creating Affordable Housing — Nithya for the city
nithyaforthecity.com",,5,220,883
Nithya Raman,@nithyavraman,2020-10-15T20:28:05.000Z,"Replying to 
@nithyavramanLike all of our policy platforms, our affordable housing report was developed with the tireless work of an amazing team of volunteer writers and researchers, many of whom have significant experience in the field.

We’re so lucky they were willing to lend us their brainpower.",,1,6,85
Nithya Raman,@nithyavraman,2020-10-15T20:28:29.000Z,"This is one of the campaign projects I’m most proud of. If we all have more clarity on how affordable housing gets built, we can all be better advocates for building it.

I hope you’ll read it and let us know what you think!Creating Affordable Housing — Nithya for the city
nithyaforthecity.com",,2,10,92
darrenransdell,@darrenransdell2,2020-10-14T17:52:00.000Z,"@nithyavraman
 please reach out to residents of highland avenue with regard to issues below Wilshire avenue.  A vote for you depends on it... questioning a vote for 
@davidryu
 who gives lip service and no results.",,1,,
Nithya Raman,@nithyavraman,2020-10-14T19:18:53.000Z,"Hi Darren, we would love to hear more about this. Send us a DM with your contact information and we'll get in touch.",,,,
Nithya Raman,@nithyavraman,2020-10-14T18:44:19.000Z,"Small businesses are so important to both the economic and cultural vitality of our neighborhoods.

LA needs to step up to support them however it can -- both during this crisis and beyond.

You can read our whole platform here:Supporting Small Business — Nithya for the city
nithyaforthecity.com",,7,15,67
Nithya Raman,@nithyavraman,2020-10-14T18:44:03.000Z,"LA could also directly expand access to credit by creating a public bank.

Unlike private banks, LA’s could prioritize investment in businesses that help their communities, as well as historically marginalized BIPOC entrepreneurs. https://publicbankla.com",,4,19,125
Nithya Raman,@nithyavraman,2020-10-14T18:43:47.000Z,"Securing loans is another big barrier for BIPOC entrepreneurs.

LA could publish data it already collects on which banks lend most to small and BIPOC-owned businesses.

This could help educate entrepreneurs, and push banks into addressing racism in their lending practices.",,2,4,47
Nithya Raman,@nithyavraman,2020-10-14T18:41:13.000Z,"I want to share a few things I learned while researching our campaign’s Small Business platform.

In the LA metro area, 15,000 small businesses have closed since March -- 7,500 permanently. That’s more than anywhere in the country. (thread)Yelp: Local Economic Impact Report
Restaurants remain hardest hit, permanent and temporary closures increase
yelpeconomicaverage.com",,3,106,263
Nithya Raman,@nithyavraman,2020-10-14T18:43:11.000Z,"Replying to 
@nithyavramanOne change we could make to LA’s system is “right-sizing” city contracts -- breaking them up into smaller pieces so that small LA-based businesses can actually bid for them.

Another change is ensuring that BIPOC-owned enterprises get their fair share of this business.",,2,4,40
Nithya Raman,@nithyavraman,2020-10-14T18:43:28.000Z,"Right now, the city sets goals for minority and women-owned business attainment in procurement.

But these goals are currently voluntary, and many city departments are falling far short.
http://ww1.insightcced.org/uploads/publications/assets/econ-dev-diverse-communities.pdf…",,1,3,34
Nithya Raman,@nithyavraman,2020-10-13T21:04:10.000Z,"I'm just flattered that Nancy Pelosi thinks our City Council race is worth the attention!

Three weeks to go. We're so close to transforming politics in LA, and starting the work of creating a healthier, more just city for all.

Sign up to volunteer here:Volunteer — Nithya for the city
nithyaforthecity.com",,14,124,1K
Nithya Raman,@nithyavraman,2020-10-12T22:05:21.000Z,"It’s California slate mailer season again! I’m sure you’ve gotten a few.

Here’s a thread I wrote in February about how these bizarre mailers work -- and why they’re so deceptive.Nithya Raman
@nithyavraman
 · Feb 6
I'm going to share one of the weirdest open secrets in California politics.

Very soon, you're about to get lots of mail from groups with names like ""California Democrats League"" and ""Environmental Voters"" with a slate of endorsements.

They're not what they seem. (thread)
Show this thread",,4,93,271
Nithya Raman,@nithyavraman,2020-10-12T01:32:11.000Z,"LA is home to the largest population of Armenian people in the world outside of Armenia. Today, many are rightfully terrified by violent aggression from Azerbaijan and Turkey in the region of Artsakh.

Here's what's happening, and why we stand with Armenians. (thread)",,92,1.1K,4.1K
Nithya Raman,@nithyavraman,2020-10-12T01:39:15.000Z,"Replying to 
@nithyavramanThe aggression against Artsakh has raised fears of another genocide. Ethnic Armenians fear what will happen to them if they lose sovereignty of the region to Azerbaijan.

That’s why Armenians in LA have been protesting for days.",,12,82,379
Nithya Raman,@nithyavraman,2020-10-12T01:39:46.000Z,"Artsakh has the right to self-determine, and denial of past atrocities allows atrocities to continue.

We stand with our Armenian neighbors in their resistance against ethnonationalist aggression, and in recognition of the wounds still open from the Armenian Genocide.",,30,134,618
Nithya Raman,@nithyavraman,2020-10-10T20:34:46.000Z,"Bernie Sanders has endorsed us in our LA City Council race. I can't tell you how much that means to me.

He was the person who showed me the possibilities of politics. He proved that, just by leading with values, we can build lasting movements for change.

Thank you, Bernie.",,39,930,6.2K
Nithya Raman,@nithyavraman,2020-10-10T20:41:20.000Z,"We’re up against hundreds of thousands of dollars in corporate and PAC spending -- but we can match our opponent’s money power with volunteer power.

Sign up to help us carry this movement into City Hall!Volunteer — Nithya for the city
nithyaforthecity.com",,3,32,185
Nithya Raman,@nithyavraman,2020-10-08T18:34:54.000Z,"I’m deeply honored that 
@NarroVictor
, a leading expert and advocate on issues facing workers and immigrants, is supporting our campaign.

Thank you, Victor. We stand in solidarity with you and everyone else fighting to bring dignity and equity to workplaces across our city.",,1,38,199
Nithya Raman,@nithyavraman,2020-10-07T19:01:51.000Z,"Sarah Kate Levy's courage, passion for progressive change, and longtime commitment to fighting for the rights of women are such an inspiration to me.

I'm so grateful for your support in this race, 
@sarahkatelevy
 .",,7,45,263
Nithya Raman,@nithyavraman,2020-10-06T22:51:21.000Z,"Trump just announced he’s cutting off a new COVID relief package.

We've talked about how this will harm vulnerable people -- but small business will also be devastated.

Today, I’m releasing my platform on how we can keep LA's small businesses afloat.Supporting Small Business — Nithya for the city
nithyaforthecity.com",,2,65,293
Nithya Raman,@nithyavraman,2020-10-06T22:53:07.000Z,"Our Small Business platform is tailored to help small and BIPOC-owned businesses weather the current crisis -- and thrive as we move forward. It focuses on:
Reducing rent burdens
Boosting access to credit
Cutting through red tapeSupporting Small Business — Nithya for the city
nithyaforthecity.com",🔹 🔹 🔹,3,8,55
Nithya Raman,@nithyavraman,2020-10-06T22:54:03.000Z,"LA’s small businesses are the backbone of our economy, and a crucial source of employment opportunity for so many Angelenos.

City Council has been waiting for Congress to act. But it’s clear we can’t wait any longer.

Read our complete platform here:Supporting Small Business — Nithya for the city
nithyaforthecity.com",,2,4,41
Nithya Raman,@nithyavraman,2020-10-05T23:32:21.000Z,"Measure J funds community safety programs like mental health care and youth development that have a proven track record of addressing the root causes of homelessness, crime, and poverty.

For safer communities, let’s vote Yes on J! http://yesonj.la",,4,63,192
Nithya Raman,@nithyavraman,2020-10-05T16:38:43.000Z,"I'm running to bring a progressive voice to the most powerful City Council in America.

We're fighting for a better LA.
Housing for all.
Clean air.
A transformed approach to public safety.
A city where everyone is welcome.

I hope you'll join us.
http://nithyaforthecity.com/signup",,55,1K,3.7K
Nithya Raman,@nithyavraman,2020-09-30T21:31:48.000Z,"If you’d like to read more about Community Access Centers and other ways we can meaningfully fight homelessness in LA, you can find our Housing and Homelessness policy on our website!Housing and Homelessness — Nithya for the city
nithyaforthecity.com",,2,36,159
Nithya Raman,@nithyavraman,2020-09-30T21:21:19.000Z,"Our campaign has been texting and calling residents, getting the word out about the election and asking what issues are important to them.

Among the responses we’re getting, one thing has stood out: how many people are homeless or on the verge of losing their housing. (thread)",,11,354,1.2K
Nithya Raman,@nithyavraman,2020-09-30T21:24:35.000Z,"Replying to 
@nithyavramanIt’s not complicated: bringing services into communities helps end homelessness.

Withholding those services, and making people jump through hoops to obtain them increases and prolongs homelessness -- and makes the care and services we ultimately provide even more expensive.",,2,17,168
Nithya Raman,@nithyavraman,2020-09-30T21:31:19.000Z,"LA can be a city that is premised on care instead of criminalization. We can lift vulnerable people out of poverty, instead of repeatedly jailing and displacing them.

Angelenos look out for each other. And we can have a local government that reflects our values if we demand it.",,4,38,200
Nithya Raman,@nithyavraman,2020-09-28T21:59:22.000Z,"LA is the most water-insecure city in America. We import about 80% of what we use! And rising droughts could make that imported water even more expensive soon.

But we can become a self-sufficient water city.

Here's how:1:45
31.1K views",,15,330,944
Nithya Raman,@nithyavraman,2020-09-26T20:16:03.000Z,"Mr. Coffee was right down the street from our campaign office in the primary!

They’ve kept us going -- now let's keep them going. Grab something for takeout or delivery and support local family-run business!seung lee, hecho en koreatown
@seungylee14
 · Sep 25
Hey twitter friends esp in LA: I want to spread the word for my parents cafe in the heart of Koreatown. It's a mom & pop cafe running into COVID hard times.

RTing and sharing this to help would mean the world to me.
Mr Coffee
Sixth and Western, 1 block from Wiltern Theatre
Show this thread",🚨 🚨,4,82,513
"seung lee, hecho en koreatown",@seungylee14,2020-09-26T20:42:52.000Z,It means so much to see this. There are countless other mom and pops in Koreatown quietly struggling or closing shop these days. I’m lucky to have this platform. Please help our vibrant community in any way you can. Best of luck going forward!,,1,,10
Nithya Raman,@nithyavraman,2020-09-26T22:07:03.000Z,Thank you! I promise we will. Let me know if you learn about other struggling businesses and I’ll amplify.,,,,5
Nithya Raman,@nithyavraman,2020-09-25T22:50:50.000Z,"After being outspent 3:1 in the primary, we're now tied with the incumbent in fundraising for the general.

Right now we’re actually *a little ahead.*

I’m so grateful to all who have supported us, and proud of what we’ve built. But I’m even more proud of how we did it. (thread)",,15,198,1.8K
Nithya Raman,@nithyavraman,2020-09-25T22:55:05.000Z,"Replying to 
@nithyavramanBut even though we’re slightly ahead in direct donations, our campaign is still at a funding disadvantage in the general election.

Outside spenders have already put $200,000 into PACs supporting the incumbent -- including $100,000 from one individual who lives out of state.",,1,4,115
Nithya Raman,@nithyavraman,2020-09-25T22:56:24.000Z,"We've done well with fundraising so far. But we can’t compete with all the outside money flowing into this race.

So how do we plan to win? Volunteer energy.

If you have any time to phone bank, it makes an enormous difference. Here’s the link to sign up:Volunteer — Nithya for the city
nithyaforthecity.com",,2,45,144
Nithya Raman,@nithyavraman,2020-09-24T23:16:49.000Z,"Thank you, Working Families Party! We’re so excited to have you in California.California Working Families Party
@CA_WFP
 · Sep 24
Two down, two to go! Thank you to everyone who joined us and @toddgrinnell this week to send thousands of texts for @HollyJMitchell and @nithyavraman. 

We're back at it again next week, this time for @GeorgeGascon and JayShawn Johnson!
JOIN US! http://bit.ly/textwithtodd",📲 ⭐,1,11,139
Nithya Raman,@nithyavraman,2020-09-24T05:30:32.000Z,"Hi -- sorry for not responding to your previous posts. Twitter doesn't show me many of my notifications, so it's a difficult way to get messages. I'd love to talk about this safety issue with you and how I can help. Will you send me an email to nithya@nithyaforthecity.com?",,2,,1
Nithya Raman,@nithyavraman,2020-09-22T22:15:42.000Z,"We’re part of a larger movement in LA that is so much bigger than this race.

The movement to build a just, sustainable Los Angeles -- a city that welcomes everyone. 

We’re building that city together now.",,1,16,180
Nithya Raman,@nithyavraman,2020-09-22T22:15:24.000Z,"Our campaign has brought in more than 1000 volunteers: a coalition of organizers, community groups, and people who just want a better city.

It will take movements like that to get to transformative policy change in LA. It won't be easy. Change will not happen without all of us.",,4,8,136
Nithya Raman,@nithyavraman,2020-09-22T22:11:29.000Z,"I’m running to implement transformative, compassionate, evidence-backed policies to tackle the most urgent issues facing LA.

I am not running so our current leaders can adopt a watered-down version of those policies for their own political purposes.",,1,20,144
Nithya Raman,@nithyavraman,2020-09-22T22:11:04.000Z,"I’m running because the vast majority of Angelenos -- people of color, low-income workers, undocumented people, unhoused people, and the young -- have been excluded from our local political system.

I’m running to help bring Angelenos into power, and govern alongside them.",,2,8,132
Nithya Raman,@nithyavraman,2020-09-22T22:10:20.000Z,"I’m running because, in a city that is more than half women, 16 out of 18 elected officials in LA are men.

I’m running to do something about our local government’s culture of silence, flagrant corruption, and deference to special interests who want to profit off the city.",,2,16,215
Nithya Raman,@nithyavraman,2020-09-22T22:09:53.000Z,"I’m running because Los Angeles has some of the most dangerous streets in America, and our children are killed by cars far too often.

But because a small number of residents would complain, our leaders have avoided implementing street safety improvements that would save lives.",,1,8,135
