UserName,Handle,Timestamp,Text,Emojis,Comments,Likes,Retweets
Bushido Squirrel Antifa Scum and Villany,@bushidosquirrel,2020-11-10T00:42:07.000Z,"Replying to 
@3Sentinel4
 @MayorOfLA
 and 2 othersyeah, that's pretty much what Metro does, plus we can now fund mental health support, case workers, and housing...putting someone in jail never helps, getting people housing and support helps

so far you are singing my tune",,1,,
Jon Regardie,@JonRegardie,2020-11-10T00:38:36.000Z,"Also big numbers in city races. In #CD4: 
@nithyavraman
: 67,709 votes, 52.66%
@davideryu
: 60,863, 47.34%

In #CD10:
@MRTempower
: 54,108 votes, 60.9%
@GraceYooCD10
: 34,733 votes, 39.1%
#CityHall #Election2020",,,,
Clean LA Movement,@CleanLAMovement,2020-11-10T00:37:26.000Z,"Replying to 
@MayorOfLA
 @mridleythomas
 and 
@nithyavramanRegulation is not criminalization!",,,,
Sentinel,@3Sentinel4,2020-11-10T00:37:02.000Z,"Replying to 
@bushidosquirrel
 @MayorOfLA
 and 2 othersAnd now they're cutting the homicde and robbery divisions",,1,,
Bushido Squirrel Antifa Scum and Villany,@bushidosquirrel,2020-11-10T00:36:24.000Z,"Replying to 
@3Sentinel4
 @MayorOfLA
 and 2 othersYou: ""Garcetti refund LAPD!""
also you: ""we haven't defunded LAPD""

all that happened was LAPD's budget increase was cut back by $150mm, out of a $1.8 billion budget...you can play fast and loose with the facts but we're not buying what you're selling",,1,,
Clean LA Movement,@CleanLAMovement,2020-11-10T00:36:10.000Z,"Replying to 
@MayorOfLA
 @mridleythomas
 and 
@nithyavramanDon't fall for advocates and trolls arguing unhoused are better off in the streets than shelters. This is a public health crisis not a constitutional crisis. Using constitutional rights to keep unhoused in streets is akin to use peace as a justification for war #sheltersovertents",,,,
NO Feuer for Mayor,@HoltkeLisa,2020-11-10T00:36:08.000Z,"Replying to 
@ossoffFollowing form California 
@nithyavraman
 activism witness",☠,,,
Sentinel,@3Sentinel4,2020-11-10T00:31:57.000Z,"Replying to 
@bushidosquirrel
 @MayorOfLA
 and 2 othersThe police defunding hasn't happened yet.

What do you expect to happen when it does?",,1,,
Clean LA Movement,@CleanLAMovement,2020-11-10T00:29:51.000Z,"Replying to 
@MayorOfLA
 @mridleythomas
 and 
@nithyavramanLiberal or conservative, City Council must have the ability to regulate public spaces. Judge Carter has said LA is the only City without an anti-camping ordinance. With smart regulations, coupled with additional housing resources, LA can achieve clean streets! #sheltersovertents",,,,
Sentinel,@3Sentinel4,2020-11-10T00:29:38.000Z,"Replying to 
@BurnerSaint
 @MayorOfLA
 and 2 othersWhy is that odd?",,1,,
Bushido Squirrel Antifa Scum and Villany,@bushidosquirrel,2020-11-10T00:28:52.000Z,"Replying to 
@3Sentinel4
 @MayorOfLA
 and 2 othersi mean here's the compstat that shows you're lying cause you're only using the homicide number which has been going up all over the country because the pandemic is stressing everyone out",,1,,1
Clean LA Movement,@CleanLAMovement,2020-11-10T00:25:43.000Z,"Replying to 
@MayorOfLA
 @mridleythomas
 and 
@nithyavramanFailed policy is the City's inability to regulate its streets. Those who are offered a shelter must not go back to streets. Only the homeless industrial complex benefits from the revolving door of unhoused. Regulation is not criminalization.",,,,
Weird ALex,@WeirdAlex__,2020-11-10T00:24:55.000Z,"Replying to 
@MayorOfLA
 @mridleythomas
 and 
@nithyavramanThey'll do a better job than you are",🌊,,,
Jon Regardie,@JonRegardie,2020-11-10T00:11:04.000Z,"In 2011 Tom LaBonge won the Council District 4 race with 10,629 votes. This year 
@nithyavraman
 has more than 63,000 votes and ballots are still being counted. More on the huge tallies for local winners in my new piece for 
@CrosstownLA
. #CD4 #Election2020Big LA voter turnout turns the tables - Crosstown
Turnout for local LA races has been miserable in the past. Not this time, as some elections received almost 600% more votes than previously.
xtown.la",,,,4
Saint ACAB,@BurnerSaint,2020-11-10T00:05:12.000Z,"Replying to 
@3Sentinel4
 @MayorOfLA
 and 2 othersOdd that you think decreasing the amount of money the police department receives has a strong effect on the murder rate.

Or that the police are actually effective at stopping violent crimes at all.",,1,,
Christian Dyogi Phillips,@Justcdp,2020-11-09T23:56:24.000Z,"@IvyAMCargile
 @Erika_D_Smith
 and I on 
@KPCC
 today unpacking implications of #VPelectHarris' win for voters, candidates & California. 

Also 
@nithyavraman
 win, and 
@ProfTolson
 in the same episode!

This is what election coverage should look/sound like.Kamala Harris Makes History As First Woman Vice President, Nithya Raman Wins LA City Council Seat,...
Kamala makes history becoming first female vice president, Nithya Raman wins LA City council seat and the latest on the races in Orange County.
scpr.org",,1,3,6
PATRIOT,@Factsmatter93,2020-11-09T22:52:04.000Z,"Replying to 
@MayorOfLA
 @mridleythomas
 and 
@nithyavramanYay, we are once step closer to a socialist state. ",😳,,,
Ground Game LA,@GroundGameLA,2020-11-09T22:23:50.000Z,"Replying to 
@PplsAction
 and 
@nithyavramanThanks fam! ",🥾,,,2
Ellen Evans,@esquared123,2020-11-09T22:21:56.000Z,"Replying to 
@StreetWatchLA
 @MayorOfLA
 and 2 othersAre you saying that that you can't take the Mayor at his word or that you can't oppose somebody and then work with them?",,,,
People's Action,@PplsAction,2020-11-09T22:21:08.000Z,"Huge congrats to 
@nithyavraman
 and our member org  
@GroundGameLA
 on this amazing grassroots lead campaign.  

""This was a campaign built on the work of organizers and movement leaders who have been fighting for a better LA for years.""Grassroots activists propel progressive wins in L.A. as California reform efforts fail
""L.A. is massive and huge, but it's also a testing ground for lots of policy,"" said Kendall Mayhew, a board member of the activist group Ground Game LA.
nbcnews.com",,2,7,23
Sentinel,@3Sentinel4,2020-11-09T22:13:39.000Z,"Replying to 
@party_bread
 @MayorOfLA
 and 2 othersTrue, I stand corrected",,,,
Saint ACAB,@BurnerSaint,2020-11-09T22:12:21.000Z,"Replying to 
@3Sentinel4
 @MayorOfLA
 and 2 othersThe LA police don’t need any more damn money, shut up.",,1,,
Sentinel,@3Sentinel4,2020-11-09T22:09:39.000Z,"Replying to 
@party_bread
 @MayorOfLA
 and 2 othersI actually agree with you here.

NJ actually disbanded their whole police force and started over, with good results.

But keeping the same union contract and cutting funding is a bad move, IMO. It's just gonna lead to more crime.",,,,
Nick,@party_bread,2020-11-09T22:09:34.000Z,"Replying to 
@3Sentinel4
 @MayorOfLA
 and 2 othersLAPD does not patrol the county. the population they serve is roughly 4 million.",,1,,
Nick,@party_bread,2020-11-09T22:08:52.000Z,"Replying to 
@3Sentinel4
 @MayorOfLA
 and 2 othersas someone who is very pro-union, police unions should be abolished. they dont produce a good, but instead are an arm of the state. police unions exist to protect murderers and expel good cops.",,1,,
Sentinel,@3Sentinel4,2020-11-09T22:06:09.000Z,"Replying to 
@party_bread
 @MayorOfLA
 and 2 othersAgreed there is probably some abuse. But it's in the union contract, and California has been famously pro-Labor.

So undo overtime benefits?",,1,,
Ergun Kirlikovali,@ethocide,2020-11-09T22:05:44.000Z,"Replying to 
@MayorOfLA
 @mridleythomas
 and 
@nithyavraman",,,,1
Ergun Kirlikovali,@ethocide,2020-11-09T22:05:31.000Z,"Replying to 
@MayorOfLA
 @mridleythomas
 and 
@nithyavraman",,,,1
Ergun Kirlikovali,@ethocide,2020-11-09T22:05:15.000Z,"Replying to 
@MayorOfLA
 @mridleythomas
 and 
@nithyavraman",,,,1
Nick,@party_bread,2020-11-09T22:05:13.000Z,"Replying to 
@party_bread
 @3Sentinel4
 and 3 othersHow ever will they pay for 167 million dollars in overtime; which is known to be heavily abused by police officers?",,1,,
RosiD,@RosiK29,2020-11-09T21:54:52.000Z,"Replying to 
@MayorOfLA
 @mridleythomas
 and 
@nithyavramanHim again? Oh brother!",,,,2
"Mike ""The S is load-bearing” Spence",@ItsMikeSpence,2020-11-09T21:54:50.000Z,"Replying to 
@3Sentinel4
 @bushidosquirrel
 and 3 othersI’m saying an “uptick in crime“ due to economic devastation from a pandemic won’t be solved by not fighting the economic devastation.",,1,,
Street Watch LA,@StreetWatchLA,2020-11-09T21:52:11.000Z,"Replying to 
@JoeBuscaino
 @mridleythomas
 and 
@nithyavramanShut the fuck up Joe, you endorsed Nithya's opponent",,,,5
Sibte Hasan | سبطِ حسن,@sibtehh,2020-11-09T21:49:01.000Z,"Replying to 
@tabinda_m@cmkshama
 @nithyavraman
 @NaureenAkhter",,,,1
Sentinel,@3Sentinel4,2020-11-09T21:47:57.000Z,"Replying to 
@ItsMikeSpence
 @bushidosquirrel
 and 3 othersLol, are you saying he made up the stats?",,1,,1
"No Good Cops, No Bad Protesters",@tommykellyinla,2020-11-09T21:46:00.000Z,"Replying to 
@DSA_LosAngeles
 @GodfreyPlata
 and 
@nithyavramanI hope 
@GroundGameLA
 is speaking at this ..",,,,7
Prosperity,@Liberty13046,2020-11-09T21:45:54.000Z,"Replying to 
@MayorOfLA
 @mridleythomas
 and 
@nithyavramanResign",,,,6
"Mike ""The S is load-bearing” Spence",@ItsMikeSpence,2020-11-09T21:45:34.000Z,"Replying to 
@3Sentinel4
 @bushidosquirrel
 and 3 othersI mean even if you overlook that the LAPD chief is gonna say something that gets LAPD more money... even in his own words he’s blaming the pandemic! So by his own logic we should take money we’re burning on police and use it to fight the economic distress caused by the pandemic",,1,,4
ms,@keijisteino,2020-11-09T21:42:05.000Z,"Replying to 
@MayorOfLA
 @mridleythomas
 and 
@nithyavramanLmao you have to get better people running your socials Eric",,,,10
Sentinel,@3Sentinel4,2020-11-09T21:41:54.000Z,"Replying to 
@party_bread
 @MayorOfLA
 and 2 others",,1,,
Nick,@party_bread,2020-11-09T21:41:12.000Z,"Replying to 
@3Sentinel4
 @MayorOfLA
 and 2 othersthey were never defunded",,1,,2
Beverly Press,@BeverlyPress,2020-11-09T21:40:22.000Z,"“I want to thank Councilmember 
@davideryu
 for his leadership over the last five years. His focus on homelessness and transparent governance are issues that I take to heart. I hope to build on his efforts in City Hall,” 
@nithyavraman
 said.

#la #losangelesRaman wins 4th District election - Park Labrea News/ Beverly Press
Los Angeles City Councilwoman-elect Nithya Raman defeated incumbent David Ryu in the 2020 election for the 4th Council...
beverlypress.com",,,1,3
Street Watch LA,@StreetWatchLA,2020-11-09T21:39:41.000Z,"Replying to 
@MayorOfLA
 @mridleythomas
 and 
@nithyavramanQuit your lying, Eric. You endorsed Nithya's opponent!!",,1,3,40
People's City Council - Los Angeles,@PplsCityCouncil,2020-11-09T21:37:39.000Z,"Replying to 
@MayorOfLA
 @mridleythomas
 and 
@nithyavramanhttp://FuckGarcetti.com fuck you",,,,11
Kevin's CDC-sanctioned protest zone,@publicownedbus,2020-11-09T21:26:19.000Z,"Replying to 
@MayorOfLA
 @mridleythomas
 and 
@nithyavramanWe see you trying to fail up into a cabinet job. http://FuckGarcetti.com",,1,,20
Sentinel,@3Sentinel4,2020-11-09T21:25:12.000Z,"Replying to 
@MayorOfLA
 @mridleythomas
 and 
@nithyavramanPlease re-fund the police dude.

Crime is at a 20 year high.",,4,1,9
Negash,@RHMFAMILY,2020-11-09T21:24:23.000Z,"Replying to 
@MayorOfLA
 @mridleythomas
 and 
@nithyavraman@JoeBiden
 A Nobel Peace Prize winner has declared genocide on my family. The Ethiopian Prime Minister 
@AbiyAhmedAli
 has declared a civil war! Mr. President elected, MILLIONS WILL DIE!",,,,
MayorOfLA,@MayorOfLA,2020-11-09T21:23:54.000Z,"Congratulations to new Councilmembers-elect 
@MRidleyThomas
 and 
@NithyaVRaman
 on your election to the L.A. City Council. I look forward to working with you to serve Angelenos across our city and continue to build a stronger city.",,30,24,244
Sunrise Kern,@SunriseKern,2020-11-09T21:03:06.000Z,"Replying to 
@DSA_LosAngeles
 @badgalriri1011
 and 
@nithyavramanproof that being mean to neoliberals works?????",🌅,,,
NO Feuer for Mayor,@HoltkeLisa,2020-11-09T20:34:54.000Z,"LAPD/LASD - Remove Disciplinary issues OUT of Collective Bargaining NOW!!! 
@GeorgeGascon
@kdeleon
 @hildasolis
 @nithyavramanPolice Union Contracts: How They Work and Who They Protect | NowThis
This law professor studied police union contracts nationwide and found a system of non-accountability with sometimes ‘deadly consequences.' » Subscribe to No...
youtube.com",☠,,,
La Brea Tar Pits,@labreatarpits,2020-11-09T20:28:13.000Z,"And additional congratulations to Councilmember-elects Mark Ridley-Thomas (
@MRidleyThomas
) and Nithya Raman (
@nithyavraman
)!Natural History Museum of L.A. County
@NHMLA
 · Nov 7
Considered the most powerful local governmental body in the country, the L.A. County Board of Supervisors welcomes its newest member with the election of Sen. Holly Mitchell (@HollyJMitchell) earlier this week! (1/3)
Show this thread",,,1,4
Cyd McKenna,@CydMckenna,2020-11-09T20:01:28.000Z,"Replying to 
@_holyspokes
 @DemSocialists
 and 
@nithyavramanI know that sounded like a flex lol but she literally was one of my dearest friends and I completely lost track of her over the years. So happy to know she’s doing big things. She is AMAZING",,,,1
Liza Birch,@_holyspokes,2020-11-09T19:56:55.000Z,"Replying to 
@CydMckenna
 @DemSocialists
 and 
@nithyavramanahh cool!!",,1,,1
Greg Karber 2020,@gregkarber,2020-11-09T19:50:43.000Z,"Replying to 
@DSA_LosAngeles
 and 
@nithyavramanWas it by encouraging her to be a moderate centrist???",,,,3
DSA-LA,@DSA_LosAngeles,2020-11-09T19:50:06.000Z,"How the hell did we get a DSA-LA member on the Los Angeles City Council? 

Learn how we elected 
@nithyavraman
 this Sunday.

https://dsa-la.org/event/nithya_1115/…",🌹,6,72,661
Cyd McKenna,@CydMckenna,2020-11-09T19:36:17.000Z,"Replying to 
@_holyspokes
 and 
@DemSocialistsOmg! My girl! We went to MIT together lol thanks for finding her for me I thought she was in India! 
@nithyavraman
 ",💖,1,,2
Connor Murray,@cmurray90266,2020-11-09T19:29:48.000Z,"Replying to 
@JoeBuscaino
 @mridleythomas
 and 
@nithyavramanHope you realize from this election voters in LA and The Supburban towns in The County want a compassionate and empathetic solution to homelessness",🌹 🌅 🌇,,,
Part Of Sherman Oaks,@POSOtweet,2020-11-09T18:54:37.000Z,"We implore 
@nithyavraman
 - please do NOT hire any of #DavidRyu's staffers, notably anyone responsible for the #sanfernadovalley. We voted him out because of their lack of response to our needs and issues. #shermanoaks #studiocity #valleyvillage #cd4Nithya Raman Wins LA City Council Seat, Unseating Incumbent David Ryu
Ryu conceded the election at 5 p.m. Friday.
laist.com",,,,
...and I am Ironic Man!,@justrinidad,2020-11-09T18:17:27.000Z,"So 
@LATenantsUnion
 comrades, u remember that Anti Harassment ordinance criminalizing certain landlord behavior? The one languishing in 
@LACityCouncil
 for years? Well, it’s up for vote this week! 
@nithyavraman
 win has shaken loose these policies. LA City Council is shook.People's City Council - Los Angeles
@PplsCityCouncil
 · Nov 9
“It's a political earthquake, it should wake up City Hall and the political community to what's going on. She has a movement behind her” https://nbcnews.com/news/us-news/grassroots-activists-propel-progressive-wins-l-california-reform-efforts-fail-n1246982…",,3,20,59
The Forge: Organizing Strategy and Practice,@ForgeOrganizing,2020-11-09T17:53:52.000Z,"Congratulations 
@nithyavraman
! We talked with Raman and her co-campaign manager, Meghan Choi, earlier this year about how they used the tactics of community organizing to run a winning campaign — and build more “resilient neighborhoods” for the long term.Building Neighborhood Power
forgeorganizing.org",,,10,12
The American Bazaar,@ambazaarmag,2020-11-09T17:48:47.000Z,"Indian American urban planner Nithya Raman unseats LA City Councillor https://americanbazaaronline.com/2020/11/09/indian-american-urban-planner-nithya-raman-unseats-la-city-councillor-443042/#.X6mA1Tsyde8.twitter… 
@nithyavramanIndian American urban planner Nithya Raman unseats LA City Councillor
Former Chennai resident campaigned on homelessness crisis and police reforms.
americanbazaaronline.com",,,1,2
CJ Gaspari,@WhatTheCJ,2020-11-09T17:40:12.000Z,"@ericgarcetti
 @MayorOfLA
 could you guys bring this to Los Angeles? Or like, actually do stuff to help the homeless?
@nithyavraman
 Nithya, so excited for your win! Have you seen this? Looking forward to whipping LA City council into shape :)Jackson Overstreet KAKE
@JOverstreetKAKE
 · Nov 8
Shower Up, a Nashville based non profit, launched their first Wichita Branch today!

The use these shower pods to offer homeless people a chance to get clean.
Show this thread",,,,
BigDumbJabroni,@bigdumbjabroni,2020-11-09T17:09:29.000Z,"Replying to 
@PplsCityCouncil
 and 
@MitchOFarrellDoes he have a challenger yet that I should know about? Can we clone 
@nithyavraman
 ?",,,,2
Eli Newell,@elinewell,2020-11-09T16:46:14.000Z,"This is why I’m so excited 
@nithyavraman
 won LA’s District 4 seat. This is her life’s work. So good for LA!!!John B. Holbein
@JohnHolbein1
 · Nov 9
Can you guess what happens when you provide homeless people with housing?

...
...
...

You reduce crime, increase employment, improve health, and do not increasing reliance on social benefits.

80% of costs are offset by the benefits in the first 18mos.

https://drive.google.com/file/d/1H9oD3zeBPua7r5wFoHVrMZmmiqKqPkil/view…
Show this thread",,,,
MIT Urban Planning,@MITdusp,2020-11-09T16:44:20.000Z,"Congrats 
@nithyavraman
! 
@MIT_AMITA
 @MIT_alumni
 @MIT
 @MITCoLab
 @WeWhoEngage_MIT
 @SenseableCity
 @CivicDataDesign
 @mitmobility
 @MITarchitectureMIT SA+P
@mitsap
 · Nov 9
Urban planner Nithya Raman  SM ‘ 08 in Urban Planning, unseats Los Angeles City Councilman David Ryu https://latimes.com/california/story/2020-11-06/raman-victory-city-council-david-ryu…",,,,5
STOP FAA NEXTGEN,@StopFAANEXTGEN,2020-11-09T16:03:05.000Z,"@CityAttorneyLA
 @latimes
 @RepAdamSchiff
 @nithyavraman
 @JoeBiden
 @SenKamalaHarris
 @Tom_Suozzi
 @RepPeterDeFazio
 @washingtonpost
 @AP
 @tedlieu
 @PaulKrekorian
 @PaulKoretzCD5
 @RepKarenBass
  @SpeakerPelosi
 @SenSchumer
 @SenFeinstein
 CONGRESS CREATED FAANEXTGEN KILLING MILLIONS
FAA",✋ 👇,,1,1
Niranjan Abraham Theckkinethu,@NIRANJAN_ABRAHA,2020-11-09T11:40:34.000Z,"@nithyavraman
 congrats Nithya..",,,,
Rapists Don’t Belong in the WH,@happynosferatu,2020-11-09T11:17:36.000Z,"Replying to 
@nithyavraman",,,,
@Akashtv1Soni,@Akashtv1Soni,2020-11-09T07:26:31.000Z,"Congratulations to Ms 
@KamalaHarris
 on becoming:

The 1st Woman Vice President of USA

1st South Asian to become VP &

1st S Asian to become VP

Time also to congratulate 3 Keralite ladies:
@priyancanzlp
@MariaThattil
 (insta)
@nithyavraman
@upadhyayumesh
@sris812Ashish Verma and 8 others",,,1,3
Doreen Mohammed,@DoreenMohammed1,2020-11-09T02:17:51.000Z,"Replying to 
@writersdelite
 @SanaSaeed
 and 
@imraansiddiqiIt’s true, and it’s why it’s great to see folks like 
@jaslinforqueens
 @JaggaS1ngh
 @ZohranKMamdani
 @nithyavraman
 and a bunch of other Desi political figures are ascending in local politics to change that 
@MsNitikaReads
 check this out",,,,2
Andy Jackson,@AndyJac43332246,2020-11-09T02:14:36.000Z,"Replying to 
@CoderaThe1
 @DSA_LosAngeles
 and 2 othersYeah, capitalism (voluntary exchange between 2 parties who both benefit) is the culprit!  We must stamp out all evil profits and eliminate private ownership of property. Instead, let’s give it all to govt & politicians who have our best interest at heart.  What could go wrong?",,,,
Sibte Hasan | سبطِ حسن,@sibtehh,2020-11-09T01:52:22.000Z,"Replying to 
@karachiiite
 and 
@_waleedshahidIndeed. 
@cmkshama
 has been fighting against Amazon in Seattle. LA just elected 
@nithyavraman
 to its City Council. These are all grassroots activists who are at the forefront of working class struggle.",,,,1
Maressa Brown,@MaressaSylvie,2020-11-09T01:48:31.000Z,"Replying to 
@nithyavramanCongratulations!!!!",,,,
Carl Muhlstein,@CarlMuhlstein,2020-11-09T00:56:46.000Z,"Urban planner 
@nithyavraman
  unseats #LA Councilman 
@davideryu
. Please don’t wait until Inauguration Day to start correcting the quality of life & #homelessness. https://latimes.com/california/story/2020-11-06/raman-victory-city-council-david-ryu…",,,,
John Hulse,@23idiocracy,2020-11-09T00:46:06.000Z,"Progressive Nithya Raman Beats Pelosi Backed City Councilman https://youtu.be/UHIYUbzVO9E 
http://idiocracy23.blogspot.com/2016/06/john-hulse-collected-poems-1985-2015.html… 
@Poetry
 #JohnHulse #CollectedPoems #repealreplacerepublicans 
@grahamelwood
 @daveanthony
 @nithyavramanProgressive Nithya Raman Beats Pelosi Backed City Councilman
Graham and Dave Anthony talk about the LA City Council getting its first new member in 17 years. PV Merch http://www.grahamelwood.com Venmo Graham: @Graham-E...
youtube.com",,,,1
Sandra Fluke,@SandraFluke,2020-11-09T00:21:52.000Z,"Thrilled LA elected a new generation of progressive leadership in 
@nithyavraman
 to city council & Nichelle 
@HendersonLACCD
 to community college board! Hoping 
@KiyomiKowalski
 for Las Virgenes Unified School District will join Nichelle in being 
@EmergeCA
 alums elected to office!",,1,,7
ElleinLA,@pollyannagrin,2020-11-09T00:13:34.000Z,"Congratulations 
@nithyavraman
!Democratic Parents
@DemParents
 · Nov 8
Blown away by the HISTORY-MAKING campaign @nithyavraman ran, and can't wait to see what she does on City Council!
Show this thread",,,,
Democratic Parents,@DemParents,2020-11-08T23:37:01.000Z,"Blown away by the HISTORY-MAKING campaign 
@nithyavraman
 ran, and can't wait to see what she does on City Council!",,,1,3
In dog we trust,@MichaelJee,2020-11-08T22:55:49.000Z,"I’m highly skeptical of 
@TheDemocrats
. Frankly, I think the party is irredeemable.

But I’m buoyed by significant local wins—especially by 
@nithyavraman
, now my councilwoman-elect, and 
@KonstantineinCA
 from the neighboring jurisdiction. 3/9",,1,,2
Beth Behrs,@BethBehrs,2020-11-08T22:47:50.000Z,"This is real progress. This is change. This is fierce female leadership. This is my dear friend 
@nithyavraman
 . What an incredible honor it is to now have her serving our great city. I am beyond inspired by you.
Beyond hopeful- thanks to your heart, dedication and intellect.",,,4,39
shantilly,@shantilly_t,2020-11-08T22:08:51.000Z,"Replying to 
@CirqueduFiletyes! i'm really excited to see 
@nithyavraman
 take a city council seat in my city. thats the win i keep reminding myself of to get by. oh and also 
@JackieLaceyDA
 losing her job.",,,,4
Peter A. Shulman,@pashulman,2020-11-08T22:08:42.000Z,"Replying to 
@yannynowl
 @akbarjenkins
 and 
@nithyavramanThat's awesome.",📚,,,
annie,@yannynowl,2020-11-08T21:54:36.000Z,"Replying to 
@pashulman
 and 
@akbarjenkinsGreat example from 
@nithyavraman
 who just won her LA City Council race!",,1,,2
Louis Abramson,@lab_rams,2020-11-08T18:52:57.000Z,"We'd like to hear from ppl at 6p re: reaching offline stakeholders, and the equitable zoning convo at 7p will be important for anyone interested in housing. We welcome CM-elect 
@nithyavraman
's team to join us for any/all discussions.Central Hollywood Neighborhood Council
@CHNC_LA
 · Nov 8
Our Outreach and Homelessness Committees meet tomorrow, 11.9, to discuss the 2021 NC elections (6p), and sanitation + housing matters (7p). See below for agendas/login. Come join us!

Outreach: https://chnc.org/calendar/mb72gzf7r4pcnddnpyjsle8feyawjc…
Homelessness: https://chnc.org/calendar/whzd5xybsgnb3lfw4mss9e8a46ccs7…",,,1,3
NO Feuer for Mayor,@HoltkeLisa,2020-11-08T18:52:26.000Z,"Replying to 
@DSA_LosAngeles
 and 
@fatima4assembly@nithyavraman
 @genericdemocrat",☠,,,
NO Feuer for Mayor,@HoltkeLisa,2020-11-08T18:25:21.000Z,"Replying to 
@TreadKarma
 and 
@shomaristoneAnd LA needs everyone's help!!!  Desperately 
@NOlympicsLA
 !!! They won the bid WHICH will only incarcerated & Militarized a County/City descimated by law enforcement, City Hall & County operatives 
@kdeleon
 @hildasolis
 @nithyavraman
 @simonebilesbest
 @LACANetwork
 @NOlympicsLA",☠,,,1
Seán Kołodziejzyk,@kological,2020-11-08T18:04:03.000Z,"Even on LA, 
@nithyavraman
 had a huge win. And the top-two nonpartisan elections here make wins by the Left even more difficult.Dave Weigel
@daveweigel
 · Nov 8
This is a story we're going to be covering a lot from now on. While the left is spinning a bit on its ability to win outside cities, that it can now *win in cities* is a big deal. It's smashing old Democratic machines all over the place. https://twitter.com/DemSocialists/status/1325470844081086464…",,,,1
#defundpolice,@EasyThePianoMan,2020-11-08T18:02:31.000Z,"#KojoRants Edition 2

What is the future of progressive politics with a #JoeBidenKamalaHarris2020 ?
Could folks like 
@nithyavraman
 start the conversation?

For #onpoli  are we organizing for democracy? Follow 
@meslin
  @TorontoRaBIT15:40
115 viewers
#defundpolice
@EasyThePianoMan
#KojoRants Edition 2What is the future of progressive politics with a #JoeBidenKamalaHarris2020 ?Could folks like @nithyavraman start the conversation?For #onpoli are we organizing for democracy? Follow @meslin @TorontoRaBIT",,,,1
Junko Goda,@GoJunko,2020-11-08T17:31:05.000Z,"Replying to 
@nithyavramanLooking forward to working with you! #hollywoodMediaDistrict",,,,
STOP FAA NEXTGEN,@StopFAANEXTGEN,2020-11-08T17:18:16.000Z,"@latimes
 @JoeBiden
 @SenSchumer
 @SenFeinstein
 @SenKamalaHarris
 @SpeakerPelosi
 @RepAdamSchiff
 @AP
 @BradSherman
 @nithyavraman
 @PaulKoretzCD5
 @PaulKrekorian
 @tedlieu
 @RepTomSuozzi
 @RepKarenBass
 @RepPeterDeFazio
 @Reuters
 CONGRESS CREATED FAANEXTGEN KILLING MILLIONS FIXIT PROTECT US!",👇,,1,2
rajarajacholan,@cholavarisu,2020-11-08T16:58:55.000Z,"Replying to 
@nithyavramanExcellent Sister,what atype of human kind,Sunitha William not only our goal Kamala,Nithya are also our off break Goals comon be cheer up all women in the world bcoz our earth named  Boomi Matha",,,,
Julio,@writingnewman,2020-11-08T16:52:30.000Z,"Replying to 
@writingnewman
 and 
@RadioFreeTomMeanwhile in #LosAngeles the people elected 
@nithyavraman
 @GeorgeGascon
, Holly Mitchell, and Measure J but go on about how moving left hurts the party...",,,,
BURisabadneighbor,@burisabadneigh1,2020-11-08T16:24:53.000Z,"@BradSherman
 @RepAdamSchiff
 @tedlieu
 @SenKamalaHarris
 @SenFeinstein
 @PaulKrekorian
 @PaulKoretzCD5
 @davideryu
 @NickGreif
 @nithyavraman
 @CityAttorneyLA
 @Mike_Feuer
 @MayorOfLA
 @ericgarcetti
@amyzipkin
 @latimes
 @BurbankLeader
 @myBurbankNEWS
 @ABC7
 @FOXLA
 @CBSLA
 @KTLA
 @ladailynews",,,,
Post Woke Wizard Wave Xennial,@gregbarris,2020-11-08T16:24:22.000Z,"Replying to 
@nithyavraman
 and 
@karlhess",🍕 🍕 🙏 🙏 🙏 🙏 🙏 🍕 🍕 🍕 🍕 🍕 🍕 🍕 🍕 🍕 🍕 🍕 🍕 🍕 🍕 🍕 🍕 🍕,,,1
steve c,@pavlovs_doggy,2020-11-08T16:19:00.000Z,"Replying to 
@daveweigel@nithyavraman
 won",,,,
RAY MK III,@RAYMKIII1,2020-11-08T14:46:41.000Z,"Replying to 
@DSA_LosAngeles
 @nithyavraman
 and 
@KonstantineinCA",✊ ✊ ✊,,,1
Buzz Pending,@BuzzPending,2020-11-08T08:42:48.000Z,"@nithyavraman
 hope you do better than your precessor at remembering us north of mulholland",,,,
dan steele BLM DTP ETR,@dansteele,2020-11-08T06:32:38.000Z,"Replying to 
@kyliesparks
 and 
@nithyavramanThis is my number one go to bottle of champs.",,,,1
"it’s sparksmastime again, charlie brown",@kyliesparks,2020-11-08T05:04:45.000Z,"This one is for 
@nithyavraman
.  Thank you.",🖤 🥂 ⚾ 🏀,2,,2
Marisa O. #NotMeUs,@OzbatRisa,2020-11-08T04:48:43.000Z,"Replying to 
@banditelli
 @BWestbrookAZ8
 and 
@nithyavramanYes, and lets thank 
@HillaryClinton
 & her arrogance ",✊ 😁,,,
cas,@sassafrass_cas,2020-11-08T04:46:13.000Z,"Replying to 
@banditelli
 @BWestbrookAZ8
 and 
@nithyavramanyeah her winning was amazing",🌈 🌹,,,2
Brett Banditelli is tired - it ain't over yet,@banditelli,2020-11-08T04:42:47.000Z,"Replying to 
@BWestbrookAZ8@nithyavraman
 because it breaks the narrative that insurgent candidates can't win in LA under the California system, which was always a struggle to get press and name ID",,2,,13
