UserName,Handle,Timestamp,Text,Emojis,Comments,Likes,Retweets
Kenny Uong,@_KennyUong_,2020-11-05T01:05:19.000Z,"4:45 pm update - #LACD4 election results: 

Nithya Raman - 59,117 votes
David Ryu - 53,713 votes

Wooooo!! ",💛 💙,2,,19
A,@griffjgriffith,2020-11-04T20:17:06.000Z,"If there’s good news in my city, it’s that 
@nithyavraman
 has won her race and I’m excited to see her create valuable, sustainable, and people centered change within the community! 
 #Congrats #LACD4 #LosAngeles #GOTV2020 #Elections2020",,,,1
Kenny Uong,@_KennyUong_,2020-11-04T17:18:42.000Z,2:07 am update for the #LACD4 election! Go Nithya go!! ,,,,5
Kenny Uong,@_KennyUong_,2020-11-04T09:42:48.000Z,"1:20 am update for the #LACD4 election: 
@nithyavraman
 is ahead by 5,151 votes!",,1,,2
Kenny Uong,@_KennyUong_,2020-11-04T08:59:27.000Z,12:51 am update for the #LACD4 election!,,1,,4
Kenny Uong,@_KennyUong_,2020-11-04T08:45:02.000Z,#LACD4 election results - 12:21 am update,,1,,
Kenny Uong,@_KennyUong_,2020-11-04T08:00:56.000Z,#LACD4 election results as of 11:47 PM!! Nithya is still in the lead! ,,2,,6
Kenny Uong,@_KennyUong_,2020-11-04T06:35:32.000Z,#LACD4 election results as of 10:25 PM!! Woohoo!!,,1,,9
Alex de Cordoba,@alexdecordoba,2020-11-04T04:51:24.000Z,"#NithyaForTheCity is leading Ryu with all VBM ballots received they last Saturday counted. #LACD4 https://results.lavote.net/#year=2020&election=4193…Los Angeles County Registrar-Recorder/County Clerk
@LACountyRRCC
 · Nov 3
Replying to @shawnlandres
First report is all Vote by Mail -- returned through mail, drop boxes and at vote centers through last Saturday. Next report will add in in-person votes cast during the 10-day early voting period.",,,,1
Kenny Uong,@_KennyUong_,2020-11-04T04:32:35.000Z,"Omg looking awesome so far!! Go 
@nithyavraman
 go!! 
 #LACD4 #LosAngeles",💙 💛,3,1,49
Kenny Uong,@_KennyUong_,2020-11-04T01:15:22.000Z,"This mobility platform is one of the reasons why I support Nithya! 
 #NithyaForTheCity #LosAngeles #LACD4Nithya Raman
@nithyavraman
 · Nov 2
Our Environment and Transportation policy focused on intertwined solutions for tackling LA’s local climate crisis: pursuing 100% renewable energy by 2030, capturing more stormwater, and expanding bike and bus infrastructure to improve our air. https://nithyaforthecity.com/platform/environment…
Show this thread",🚌 🚲,,,12
Alex de Cordoba,@alexdecordoba,2020-11-03T22:09:55.000Z,"So proud to be on Team #NithyaForTheCity! Let’s win this! #LACD4 
@nithyavraman",,1,2,26
Kenny Uong,@_KennyUong_,2020-11-03T08:58:06.000Z,"Vote for 
@nithyavraman
 for LA City Council District 4! (purple region in the map) 

#NithyaForTheCity #LACD4 #LosAngeles",,1,2,11
Kenny Uong,@_KennyUong_,2020-11-02T22:32:51.000Z,"Simpler times 
 

Vote for 
@nithyavraman
 for #LACD4!! #LosAngeles #NithyaForTheCityKenny Uong
@_KennyUong_
 · Feb 14
It was great to finally meet @hayesdavenport in person, as well as the rest of the campaign team! We talked about bus lanes, housing, fare-free transit, and much more! Let’s go @nithyavraman!! http://NithyaForTheCity.com 
#NithyaForTheCity #LACD4 #PHIMBY #MyDayInLA #VOTE",💙 💛 ✅ 🗳,1,,22
Alex de Cordoba,@alexdecordoba,2020-10-24T00:48:34.000Z,"The #LACD4 race has gotten pretty ugly. Robot texts by 
@davideryu
 pacs are textbook Trumpian in sentence structure ala “experts say”. 
 It’s quite satisfying seeing David squirm after he blocked me on twitter for seeking services for my community.",😂,1,3,10
David E. Ryu,@davideryu,2020-10-23T22:31:47.000Z,"Another #LACD4 Clean Scene, brought to you by the 
@LACorps
! Remember that you can report areas in your neighborhood that need attention using the 
@MyLA311
 app, or go to http://myla311.lacity.org.",,7,1,7
Ditch Mitch,@StopOFarrell,2020-10-23T16:19:49.000Z,"Believe Tara Reade and believe in Nithya!! These women will see justice when the men who hurt them lose! 11 more days!! 
#LACD4",,,,
Direct7,@Direct7E,2020-10-23T05:21:18.000Z,"David Ryu 
@davidryu4u
 more LIES ?
We Can N
T trust Sexual Predators and/or Rapist.. 
Of course Police Union $$$ spending goes down... unless you follow the money and watch these corrupt politicians..
#LACD4at LA ****NEW CITY Council!
@lafuturist
 · Oct 22
Replying to @SpikeFriedman
@LosFelizLedger can you ask Ryu to disavow his Police Union spending? He said he would.",🚫,,,
Direct7,@Direct7E,2020-10-23T05:15:15.000Z,"#DavidRyu 
Slippery as a snake 
... 
Corrupt just like his elected official colleagues...
These Sexual Predators and Rapist are hoping to get folks to vote for them 
#LACD4A.B. ✌︎
@abruntel
 · Oct 22
Replying to @SpikeFriedman
And did he ever answer for this? https://michaelkohlhaas.org/wp/2020/03/21/david-ryu-certainly-seems-to-be-yet-another-landlord-on-the-los-angeles-city-council-and-apparently-perfectly-comfortable-voting-on-various-tenants-rights-issues-without-recusing-himself-o/…",🐍,,,1
Kenny Uong,@_KennyUong_,2020-10-23T04:47:45.000Z,"Just found out that #LACD4 candidate 
@nithyavraman
 loves 
@Fred62
! This was actually the restaurant I ate lunch at during my first visit to Los Feliz three years ago! #TBT Kenny Uong
@_KennyUong_
 · Jan 2, 2017
I enjoyed lunch at this great place in Los Feliz called @fred62! The Juicy Lucy burger & French fries were fantastic! #MyDayInLA #lunch",😊,1,,18
Direct7,@Direct7E,2020-10-21T21:32:08.000Z,"#DavidRyu 
#LACD4 
#VOTE
Vote Ryu OUTKNOCK.LA
@KNOCKdotLA
 · Oct 21
SueYa is an eviction app that makes ""it easy to evict tenants."" They are one of many landlord and real estate development entities bankrolling @DavidERyu's campaign through PAC donations: https://knock-la.com/david-ryu-sueya-pac-donation-los-angeles-city-council-4a309fa12efb…",,,,
Direct7,@Direct7E,2020-10-21T21:11:55.000Z,"Hollywood is okay with Rapist and Sexual Predators holding an elected seat... 
#LACD4Direct7
@Direct7E
 · Oct 14
Replying to @davidryu4u
#LACD4",,,,
Direct7,@Direct7E,2020-10-21T21:10:25.000Z,"@Direct7E
 
HOLLYWOOD & LAPD were ok with Serial Rapist HarveyWeinstein
So Rapist Mysoginist Pedos+SexualPredators can hold an elected official seat then campaign for more votes is basically how FAKE & CORRUPT folks/system is
Meanwhile folks are 107% complacent!
#LACD4Direct7
@Direct7E
 · Oct 14
Replying to @davidryu4u
#LACD4",🙄,,,
Direct7,@Direct7E,2020-10-21T21:01:11.000Z,"@Direct7E
 
Here we go AGAIN..
Sexual predators/rapist in an elected official seat seeking votes
#LACD4 
@StandtoEndRape
 
@mencanstoprape
 
Where's #MeToo
 movement?
700,000 FEMINIST WHITE WOMEN marched in Los Angeles..WHY? Ya'll Hypocrites DON'TWantCHANGE 
@womensmarchla
 !
#DavidRyuDirect7
@Direct7E
 · Oct 14
Replying to @davidryu4u
#LACD4",,,,
Alex de Cordoba,@alexdecordoba,2020-10-19T18:47:52.000Z,"Can you imagine your council member speaking truthfully about the jerrymandered shape of your district? 
@nithyavraman
 is the candidate Los Angeles has been waiting for. I’m proud to vote for Nithya in #LACD4Nithya Raman
@nithyavraman
 · Oct 19
LA's Council District 4, where I’m running, cuts through K-town, Mid-Wilshire, Sherman Oaks, Toluca Lake, Los Feliz, Hollywood and Silver Lake.
 
This wasn’t always the case! CD4’s been wildly gerrymandered over the years. Here’s how it’s changed, and why we need reform. (thread)
Show this thread",,,1,3
L.A. Conservancy,@LAConservancy,2020-10-01T21:52:30.000Z,"Tomorrow @ 12 Noon: Join us for a Virtual Preservation Town Hall with #LACD4 candidates: incumbent 
@davideryu
  David Ryu and challenger Nithya Raman, on Zoom. Have preservation questions for them? DM by EOD today! http://bit.ly/CD4TownHall",,,,
Erin Gallagher,@erinillustrates,2020-09-27T23:18:41.000Z,"I was already supporting Ryu’s opponent - but this is disturbing info people in the district need to know about #LA #LACD4Sophie Strauss
@sophielstrauss
 · Sep 27
CW: rape

I’ve waited this whole election for anyone in LA media or politics to mention Councilman Ryu’s arrest for attempted rape of an unconscious woman at age 27, before the case was dismissed for unknown reasons.

There are so many questions. Nobody has asked them. So I will:
Show this thread",,,,1
David E. Ryu,@davideryu,2020-09-17T20:26:58.000Z,"I'm proud to have 
@IKAR_LA
 in #LACD4 - and this year, they're helping to bring hope and unity with the Shofar Wave with 
@JFedLA
. They will be starting at 3pm on the second day of Rosh Hashanah with the first set of tekiot. Learn more & participate at http://jewishla.org/shofar-wave-schedule….IKAR and Jewish Federation of Greater Los Angeles",,1,5,10
David E. Ryu,@davideryu,2020-09-16T23:51:36.000Z,"Teaching the truth about the Holocaust is critical to an informed, compassionate and safer world today. I'm grateful that we have many important cultural institutions committed to this education in LA, like the 
@hmla1961
 in #LACD4Nearly two-thirds of US young adults unaware 6m Jews killed in the Holocaust
According to survey of adults 18-39, 23% said they believed the Holocaust was a myth, had been exaggerated or they weren’t sure
theguardian.com",,,,3
Kenny Uong,@_KennyUong_,2020-09-13T01:06:23.000Z,"This Urban Studies student is proud to support 
@nithyavraman
 in the #LACD4 election in Nov.! Nithya will ensure that city council addresses housing & homelessness crises, transforming public safety, transit equity & more issues! 
 #NithyaForTheCity #LA

http://NithyaForTheCity.com",,,9,43
Andrew Raj | Wear a Mask,@andrewbansraj,2020-09-12T23:04:56.000Z,"@nithyavraman
 for #LACD4 #NithyaForTheCityI just gave!
Join us! Contribute today.
secure.actblue.com",,,,
laniel #ServicesNotSweeps,@lane_mcfaddin,2020-09-12T21:16:23.000Z,"Replying to 
@nicole_d14
 @PplsCityCouncil
 and 
@LACityCouncilLying about actually doing something to try to stay ahead in the polls #LACD4",,,,1
David E. Ryu,@davideryu,2020-09-11T22:28:06.000Z,"Calling all #LACD4 artists - make sure you apply ASAP to the COVID-19 Emergency Response Program. Applications will be accepted until September 23rd, or until the first 300 applications are received - whichever comes first. 

APPLY TODAY! http://culturela.org/grants-and-calls/cerp-round-2…LA Dept of Cultural Affairs",,2,7,7
laniel #ServicesNotSweeps,@lane_mcfaddin,2020-09-11T02:00:14.000Z,"Hey 
@davideryu
, you suck and I’m absolutely voting for “your opponent.” Everyone in #LACD4 should also vote for 
@nithyavraman
 and tell Ryu to beat it.kaycee felton-lui
#CareNotCops
@kayceefeltonlui
 · Sep 10
He also warned us against voting for ""his opponent"" (@nithyavraman) because she ""claims to have all of the answers"" much like ~someone in the White House~, literally comparing the most progressive candidate for LA City Council to our fascist president 
Show this thread",🍋 🤡,,,1
David E. Ryu,@davideryu,2020-09-09T20:45:09.000Z,"It has been an honor to work with the 
@LALGBTCenter
 & Hollywood community on building this - just one of many PSH and interim housing centers we’re building in #LACD4 to provide real solutions for Angelenos experiencing homelessness.",,1,2,1
sabatino!,@sabat1no,2020-09-01T02:23:58.000Z,"okay so we really need to elect 
@nithyavraman
 #NithyaForTheCity #LACD4 ",🟡 🔵 🟡 🔵,,,3
David E. Ryu,@davideryu,2020-08-27T20:43:44.000Z,"Seniors, single parents & essential workers in #LACD4: If you need assistance getting groceries, medications, or just want to connect with a volunteer - sign up for my  outreach program! We are here to help.

Sign up to volunteer or get help 
 https://app.monami.io/phone-bank/welcome…L.A. Works",➡,,1,1
Kenny Uong,@_KennyUong_,2020-08-16T06:44:54.000Z,This has been on my mind the whole day. I don't know what else to say but please contact your reps./Text USPS to 50409 to take action and #SaveTheUSPS & to #LACD4 residents: vote for Nithya Raman in November! https://nithyaforthecity.com,,1,,7
Kenny Uong,@_KennyUong_,2020-08-15T18:49:44.000Z,"Valentine's Day 2020 - Visited the campaign office of my favorite LA City Council candidate! If you live in #LACD4 (purple region on map), vote for 
@nithyavraman
! 
http://NithyaForTheCity.com 

Donate here: https://secure.actblue.com/donate/nithya-cd4…

#NithyaForTheCity #SlidebackSaturday #LAKenny Uong
@_KennyUong_
 · Feb 14
It was great to finally meet @hayesdavenport in person, as well as the rest of the campaign team! We talked about bus lanes, housing, fare-free transit, and much more! Let’s go @nithyavraman!! http://NithyaForTheCity.com 
#NithyaForTheCity #LACD4 #PHIMBY ",💛 💙 🚌 ✅ 🗳,2,1,5
David E. Ryu,@davideryu,2020-07-31T20:45:37.000Z,"Residents of #LACD4: my office has partnered with 
@JewishFreeLoan
 to offer interest-free and no-fee loans to residents to help pay for rent. Learn more and apply at http://jfla.org.JewishFreeLoanAssoc.
@JewishFreeLoan
 · Jul 30
Go to http://jfla.org to start your application!",,1,5,7
David E. Ryu,@davideryu,2020-07-31T17:06:16.000Z,"Thank you to our 
@LACorps
 clean teams for clearing this #LACD4 sidewalk and improving accessibility! 
 #CleanSceneLA ConservationCorps",🚶,1,1,11
Kenny Uong,@_KennyUong_,2020-07-28T23:45:37.000Z,"Wishing 
@NithyaVRaman
, future #LACD4 Councilmember, the happiest of birthdays!! 
 

http://Nithyaforthecity.com

#NithyaForTheCity #LosAngeles",🥳,,1,7
Peter De La Chingada,@PeterDeLaChinga,2020-07-27T22:24:49.000Z,"Replying to 
@davideryu
 and 
@metrolosangelesVote Nithya for #LACD4",,,,
Kenny Uong,@_KennyUong_,2020-07-24T22:28:08.000Z,"A reminder to vote for 
@NithyaVRaman
 to represent #LACD4 instead of David Ryu this November. As for #LACD13: vote Mitch O’Farrell out of office in 2022! 
 #LosAngeles",,,4,13
David E. Ryu,@davideryu,2020-07-24T21:54:40.000Z,"This center, and the many more we are building across #LACD4, will save lives. It’s not just about the housing, but the care & services that our unhoused neighbors so desperately need - and the close collaboration with the community that will make more homeless housing possible.",,2,3,7
David E. Ryu,@davideryu,2020-07-24T21:54:39.000Z,"Today we opened the latest #ABridgeHome facility in #LACD4! This is the 4th bridge housing center to open in CD4.

The Los Feliz Bridge Home, run by 
@pathpartners
 will mean shelter, safety & healthcare for hundreds of people currently living on the streets.MayorOfLA and PATH",,12,14,54
Gail Polevoi,@LAnative4ever,2020-07-24T18:05:26.000Z,"Time to #housethehomeless and #cleanourstreets. #ShermanOaks, like the rest of #LosAngeles, says this is unacceptable. 
@davideryu
 @MayorOfLA
 @lapdVanNuysDiv
 @sarahkatelevy
 @EveryoneIn_LA
 @SheilaKuehl
 @PaulKrekorian
 @BradSherman
 #LACD4 
@latimes
 @NBCLA
 @CBSLA
 @KTLA
 @nithyavraman",,,,
David E. Ryu,@davideryu,2020-07-24T17:08:01.000Z,"Renters & small businesses in #LACD4: I've partnered with 
@JewishFreeLoan
 Association to provide interest-free and no-fee loans to help pay housing costs. Learn more & apply at http://jfla.org.

More renter resources at http://davidryu.lacity.org/tenants.JewishFreeLoanAssoc.",,2,4,6
David E. Ryu,@davideryu,2020-07-23T16:36:05.000Z,"For our youngest #LACD4 residents (and the young at heart!) - the creative team at 
@goasifcreative
 made a fun coloring book featuring CD4 landmarks, and lists of helpful resources.

Check it out & download the pages for free: http://davidryu.lacity.org/more

#Arts4Tests #CD4ColoringBook",,2,5,10
David E. Ryu,@davideryu,2020-07-22T20:29:57.000Z,"Before....and after! Local artist Greta painted the utility box at the corner of Hollywood Blvd & Gardner Street - and what an improvement!

Artists who would like to get involved with the #LACD4 #UtilityBoxArt program can apply online 
 http://davidryu.lacity.org/utility_box_art_program…",➡,6,6,17
David E. Ryu,@davideryu,2020-07-07T16:28:54.000Z,"Shout out to 
@LACorps
 for helping to keep #LACD4 clean and accessible! #CleanScene LA ConservationCorps",🌳,3,3,12
Mike Harney,@harneymike,2020-07-02T02:32:30.000Z,"Just attended a neighborhood Zoom meeting with 
@davideryu
.  He is very impressive and will get my vote for #LACD4 councilmember.",,,,1
David E. Ryu,@davideryu,2020-06-30T16:11:15.000Z,"#LACD4 Residents: If you need help paying for rent, you can get a no-fee and interest-free loan from the 
@JewishFreeLoan
 Association. Anyone can apply, regardless of faith. 

Apply 
 http://jfla.org",➡,1,7,8
Kenny Uong,@_KennyUong_,2020-06-29T22:54:34.000Z,"A reminder that 
@nithyavraman
 forced incumbent #LACD4 Councilman David Ryu into a run-off election on November 3rd! 
Get involved in her campaign here: http://NithyaForTheCity.com 

#NithyaForTheCity #LosAngeles",🗳,1,8,71
"Cat's Club Fitness, Inc.",@cat1814,2020-06-19T22:59:26.000Z,"Thank you for your support,  
@davideryu
Original Caption
"" LA has many incredible local Black-owned businesses. Here are a few in #LACD4: 
.
Say Cheese in Silver Lake has a great selection of cheeses, wines,… https://instagram.com/p/CBomGOrncRi/?igshid=sdwpxmmyjgxg…",,,,1
David E. Ryu,@davideryu,2020-06-19T22:16:56.000Z,"LA has many incredible local Black-owned businesses. Here are a few in #LACD4:

Say Cheese in Silver Lake has a great selection of cheeses, wines, gift baskets, and much more. Place an order online at http://saycheeselosangeles.com or call (323)665-0545.",,4,7,29
Kenny Uong,@_KennyUong_,2020-05-22T17:05:07.000Z,"Happy #FriYAY! Today’s pedal scooter ride took me to Glendale’s Riverside Rancho neighborhood, Burbank’s Rancho Adjacent neighborhood, and the main gate of the Los Angeles Equestrian Center! 
 #OurGlendale #BeautifulBurbank #LACD4",🛴 🐎,2,,3
David E. Ryu,@davideryu,2020-05-05T20:17:57.000Z,"Today Council took the last step to make the Los Feliz Bridge Home a reality. This will be the 3rd Bridge Home center to open in #LACD4 in the past year. I’m thrilled to join 
@pathpartners
 to provide our unhoused neighbors with a way out of homelessness.STATEMENT: PATH TO OPERATE LOS FELIZ BRIDGE HOUSING
davidryu.lacity.org",,1,1,
David E. Ryu,@davideryu,2020-05-05T19:41:05.000Z,"In honor of #CincoDeMayo, let's support our local Latino and Mexican owned businesses who contribute so much to our City every day. A few beloved local #LACD4 businesses that need your support ",⬇,4,1,12
David E. Ryu,@davideryu,2020-05-04T16:15:06.000Z,"Seniors in #LACD4: If you need assistance getting groceries, medications, or just want to connect with a volunteer from my office - sign up for my Senior Outreach Program! We're here to help.

Sign up to volunteer or get help 
 https://app.monami.io/phone-bank/welcome…",▶,1,3,6
David E. Ryu,@davideryu,2020-05-03T00:36:07.000Z,"Making a few deliveries to seniors in #LACD4 with Regina! #StayHome
 #delivery 
 ",☀ ❤,,3,22
David E. Ryu,@davideryu,2020-04-29T19:40:26.000Z,"The Artist Relief & Grant Fund motion passes! This brings us one step closer to launching a relief fund in #LACD4 & with the potential to scale up citywide. Our creatives need a lifeline right now - and I'm glad to see this move forward. 
@Arts4LAPRESS RELEASE: City Council Passes Artist Relief Fund Motion
davidryu.lacity.org",,2,4,16
dobie houson,@DobieHouson,2020-04-23T21:45:06.000Z,"RT 
@bestfriends
: People need their pets now more than ever. Special thanks to Los Angeles City Councilmember 
@davideryu
 (#LACD4) for sharing our pet-centric #COVID19 resources with his constituents! See them  yourself here: http://bit.ly/2XNacBD ^kw",,,,
Best Friends,@bestfriends,2020-04-23T15:00:10.000Z,"People need their pets now more than ever. Special thanks to Los Angeles City Councilmember 
@davideryu
 (#LACD4) for sharing our pet-centric #COVID19 resources with his constituents! See them (and share them) yourself here: http://bit.ly/2XNacBD ^kw",,,7,44
Urgent Beauty Squad LLC,@UrgentBeauty,2020-04-17T17:48:19.000Z,"And, we have a bunch of #art and #books by #LACD4 #artist and #poet 
@jenskohler
 Jens Köhler.

#jenskohler #losangeles #art #urgentbeautysquad  #StimulusPlan #ArtFromLACD4 #losfelizProducts
urgentbeautysquad.com",,,,1
Urgent Beauty Squad LLC,@UrgentBeauty,2020-04-17T17:45:36.000Z,"We also carry work by #LACD4 #artist 
@binderess
 Charlene Matthews 

#CharleneMatthews #losangeles #art #urgentbeautysquad  #StimulusPlan #ArtFromLACD4 #HollywoodProducts
urgentbeautysquad.com",,1,,1
Urgent Beauty Squad LLC,@UrgentBeauty,2020-04-17T17:40:56.000Z,"Here is a piece from #LACD4 #artist TMS Cards. (More on the way!)

#losangeles #art #urgentbeautysquad #tmsCards #StimulusPlan #ArtFromLACD4 #losfelizHey Babe greeting card (handmade)
Artist: Tatjana M. Smith / TMS Cards Tatjana's series of greeting cards are inspired by her love for snail mail and the relationships that are cultivated through hand written notes. These individually
urgentbeautysquad.com",,1,,1
Urgent Beauty Squad LLC,@UrgentBeauty,2020-04-17T17:39:10.000Z,"Here are some products featuring #LACD4 #artist Mike Bailey. (More on the way!)

#losangeles #art #urgentbeautysquad #mikebailey #StimulusPlan #ArtFromLACD4 #losfelizProducts
urgentbeautysquad.com",,1,,1
Urgent Beauty Squad LLC,@UrgentBeauty,2020-04-17T17:31:41.000Z,"Thank you, 
@davideryu
 @davidryu4u
 for highlighting us & other #LACD4 small businesses in your update today!

The #creative & #arts industries have underused capacity to stimulate #economy now. For many of us, our physical plant & equipment are @ home, ready to go. Just add cash!",,1,1,1
Kenny Uong,@_KennyUong_,2020-03-27T23:19:35.000Z,"#LACD4 certified election results 3/27/20: 
@nithyavraman
 forced incumbent Councilman David Ryu into a runoff in November! #NithyafortheCity",,,2,10
Henry Fung,@calwatch,2020-03-26T02:45:19.000Z,"Note here they are just counting write-ins as something in the write-in field, without determining if they are a qualified write in candidate. Regardless, note that #LACD4 had several times the number of write-ins despite a more competitive race.",,1,1,1
Kenny Uong,@_KennyUong_,2020-03-23T21:57:19.000Z,"Go 
@nithyavraman
! #LACD4 #NithyaForTheCityLA County Democratic Party
@LAdemocrats
 · Mar 23
David Ryu has been a champion for District 4 - that's why he was the top vote receiver! We're proud to continue to support him as he heads into a run-off in November!",,,,2
Melissa Lo 羅明慧 (she/her),@mmlodown,2020-03-23T21:22:37.000Z,"Here’s the list of phone numbers for #lacd4’s district offices!DSA-LA
@DSA_LosAngeles
 · Mar 23
Was able to get to get thru to @davidryu by calling a dist office instead of his CityCouncil #. Woman named Natalie informed me he is trying to work with @MayorOfLA or get a council mtg online ASAP. CALL YOUR COUNCIL MEMBER DIST OFFICE NUMBERS! #HealthyLA https://lacity.org/government/popular-information/elected-officials/city-council…",🌹,,,1
Melissa Lo 羅明慧 (she/her),@mmlodown,2020-03-23T21:22:36.000Z,"Glad to have gotten through to an #lacd4  district office, read out #HealthyLA’s call script, and asked for a reinstatement of city council meetings. The office also suggested calling state assemb&senators about rent freezes. Will use #healthyla’s rent freeze script again!Nithya Raman
@nithyavraman
 · Mar 22
Ask that they follow the guidelines offered by the #HealthyLA coalition, which include a moratorium on utility shutoffs, rent freezes, plus vital protections for our unhoused neighbors, hospitality, and food service workers. http://healthyla.org/emergency-action-proposal-for-the-city-of-la/…
Show this thread",,1,1,4
Kenny Uong,@_KennyUong_,2020-03-04T14:22:12.000Z,"#LACD4 election results as of 5:59 AM: David Ryu is in 1st place with 18,298 votes, 
@nithyavraman
 is in 2nd place with 15,000 votes, and 
@sarahkatelevy
 is in 3rd place with 5,838 votes. Looks like Nithya will be in the runoff!",,1,2,18
Kenny Uong,@_KennyUong_,2020-03-04T06:07:51.000Z,"#LACD4 election results as of 9:52 PM: David Ryu is ahead of 
@nithyavraman
 by 4,513 votes but he is now at 50.69%!!",,1,2,13
SaveGlendaleRiversideRancho,@SaveOurRancho,2020-03-03T19:48:19.000Z,"This is why we #votes for 
@PaulaDevineGC
@DanForGlendale
 #susanwolfson for #GlendaleCityCouncil - for those in #LA 
@nithyavraman
 #LACD4 They truly represent our community 
@ProConsumerSafeWhat's in the Riverside Rancho? This and more...
The Riverside Rancho, an equestrian community in the rural portion of the City of Glendale, between south of Interstat-5 freeway and Griffith Park. Its a wel...
youtube.com",,,2,1
Sarah Kate Levy,@sarahkatelevy,2020-03-03T19:42:02.000Z,"We voted! Your turn! 
 Every vote will count in this tight election. Thank you so much for your support!! #vote #skl4la #vote2020 #losangeles #supertuesday #lacd4 https://ift.tt/32K4e4X",🗳,1,4,38
Sarah Kate Levy,@sarahkatelevy,2020-03-03T16:06:09.000Z,"We covered a lot of ground in this campaign.  And I have loved every step of the way. Thank you #LACD4 for welcoming me into your homes, sharing your concerns and giving me your support. I look forward to changing this city together. 
 (And please vo… https://ift.tt/2Ig1FOz",💕,,4,17
David E. Ryu,@davideryu,2020-03-02T20:36:25.000Z,"Every year, my office honors some of the amazing female leaders of #LACD4 with ""Wonder Women of the 4th."" This year's event is on 3/22, and will be hosted by Rabbi Jocee Hudson and include an Afternoon English Tea. 

Don't miss it! RSVP by 3/12! --> https://bit.ly/2vAr6HI",,,1,3
Allison Kiessling,@a_kiessling,2020-03-01T22:39:05.000Z,"@sarahkatelevy
 two wagon loads of young volunteers canvassing today — Last Sunday before the election! #skl4la #lacd4 #lacitycouncil",,,2,2
Sarah Kate Levy,@sarahkatelevy,2020-03-01T17:06:05.000Z,"These handwritten notes are dropping in a 
 near you because you have THREE DAYS left to vote for #lacitycouncil. Thanks to all the great writers who pitched in to #GOTV!⠀
⠀
#SKL4LA #changecantwait #grassroots #march3primary #democracyinaction #LACD4 https://ift.tt/386tuDu",📫,,,6
Sarah Kate Levy,@sarahkatelevy,2020-02-29T23:06:10.000Z,"Our tireless volunteers are knocking
all weekend in #LACD4 because Every. Vote. Counts. Cast yours now! (Preferably for me 
)⠀
⠀
#lacitycouncil #localelectionsmatter #changecantwait #SKL4LA #march3primary #grassroots #GOTV https://ift.tt/3ai8afO",🚪 😉,,,11
Sarah Kate Levy,@sarahkatelevy,2020-02-29T16:06:06.000Z,"Rise n shine #TolucaLake! Join me at 
@aeirloombakery
 at 10 am to learn why you should cast your vote for me for #lacitycouncil this week!⠀
⠀
#SKL4LA #LACD4 #localelections #meetandgreet #march3primary https://ift.tt/3aeqzdm",,,,3
